region,year,type,value
CAN_STLA,2100,CL,5215.892624652747
CHE_POOO,2005,FRS,195.6769433850457
CHE_POOO,2005,CL,0.3173391319554839
CHE_POOO,2050,FRS,194.2477334716994
CHE_POOO,2050,CL,0.2920216621795923
CHE_POOO,2100,FRS,168.35508751717902
CHE_POOO,2100,CL,0.2806895243659473
CHE_RHIN,2005,FRS,1137.702798385622
CHE_RHIN,2005,CL,265.39117569838265
CHE_RHIN,2050,FRS,1161.7747915514797
CHE_RHIN,2050,CL,266.9703479576835
CHE_RHIN,2100,FRS,1263.0581672488995
CHE_RHIN,2100,CL,211.32912469300976
CHE_RHON,2005,FRS,232.4907490483029
CHE_RHON,2005,CL,29.434211769020656
CHE_RHON,2050,FRS,223.79278471936297
CHE_RHON,2050,CL,31.56720250664124
CHE_RHON,2100,FRS,183.7099532215101
CHE_RHON,2100,CL,39.65092125207009
CHL_LPUN,2005,FRS,73.38324558064801
CHL_LPUN,2005,GL,3638.342301055789
CHL_LPUN,2050,FRS,73.38000956542588
CHL_LPUN,2050,GL,3636.7295253041952
CHL_LPUN,2100,FRS,73.37596441056117
CHL_LPUN,2100,GL,3633.934058954491
CHL_NCHI,2005,FRS,89.80081926521547
CHL_NCHI,2005,GL,18962.45361591489
CHL_NCHI,2005,CL,244.26507059463023
CHL_NCHI,2050,FRS,64.42725328575142
CHL_NCHI,2050,GL,17664.2337987448
CHL_NCHI,2050,CL,234.07286393839627
CHL_NCHI,2100,FRS,153.84162058736771
CHL_NCHI,2100,GL,23293.67472354466
CHL_NCHI,2100,CL,215.34865276982703
CHL_SCPA,2005,FRS,15400.180204556822
CHL_SCPA,2005,GL,14255.647007080566
CHL_SCPA,2005,CL,1039.309825201867
CHL_SCPA,2050,FRS,14437.436151938924
CHL_SCPA,2050,GL,13450.243492852467
CHL_SCPA,2050,CL,1050.2945946136538
CHL_SCPA,2100,FRS,15549.446973969896
CHL_SCPA,2100,GL,14499.37826788794
CHL_SCPA,2100,CL,693.0582503771609
CHN_AMUR,2005,FRS,48326.13071074903
CHN_AMUR,2005,GL,14997.84418456004
CHN_AMUR,2005,CL,18394.37364279374
CHN_AMUR,2050,FRS,50588.40932793634
CHN_AMUR,2050,GL,22142.21427818293
CHN_AMUR,2050,CL,18308.015163415912
CHN_AMUR,2100,FRS,47482.28327259446
CHN_AMUR,2100,GL,23728.315730244387
CHN_AMUR,2100,CL,22008.362157815645
CHN_CHIN,2005,FRS,23060.346172637364
CHN_CHIN,2005,GL,4219.293388534541
CHN_CHIN,2005,CL,21780.265997551334
CHN_CHIN,2050,FRS,21799.68926642063
CHN_CHIN,2050,GL,5435.7492860291695
CHN_CHIN,2050,CL,22407.526258462247
CHN_CHIN,2100,FRS,19368.70949421
CHN_CHIN,2100,GL,5417.001685133754
CHN_CHIN,2100,CL,21217.6341164404
CHN_GOBI,2005,FRS,839.858439619577
CHN_GOBI,2005,GL,58161.476601688286
CHN_GOBI,2005,CL,2677.792214142332
CHN_GOBI,2050,FRS,2435.262883187979
CHN_GOBI,2050,GL,83380.47855885439
CHN_GOBI,2050,CL,3308.5649069620026
CHN_GOBI,2100,FRS,3311.6776268192207
CHN_GOBI,2100,GL,96706.77255730168
CHN_GOBI,2100,CL,4097.40380540075
CHN_HHEE,2005,FRS,920.9696201246286
CHN_HHEE,2005,GL,31123.748268951036
CHN_HHEE,2005,CL,19366.94702349587
CHN_HHEE,2050,FRS,1087.4814049118688
CHN_HHEE,2050,GL,37601.41551060609
CHN_HHEE,2050,CL,26400.60647309724
CHN_HHEE,2100,FRS,1246.2423927207435
CHN_HHEE,2100,GL,38403.24163170519
CHN_HHEE,2100,CL,37669.190549758896
CHN_TARI,2005,FRS,7210.208016494845
CHN_TARI,2005,GL,58518.51385935301
CHN_TARI,2005,CL,3647.113197449217
CHN_TARI,2050,FRS,28720.631532523414
CHN_TARI,2050,GL,91883.90811314314
CHN_TARI,2050,CL,5191.405449330741
CHN_TARI,2100,FRS,47948.63611087306
CHN_TARI,2100,GL,121203.39791033285
CHN_TARI,2100,CL,9227.821530034344
CHN_YANG,2005,FRS,116370.64962691354
CHN_YANG,2005,GL,30596.668672208536
CHN_YANG,2005,CL,38104.756233040775
CHN_YANG,2050,FRS,119805.3033986015
CHN_YANG,2050,GL,32437.598393630014
CHN_YANG,2050,CL,42108.79574389248
CHN_YANG,2100,FRS,86643.90953993247
CHN_YANG,2100,GL,29107.13557420551
CHN_YANG,2100,CL,27886.99504003825
CIV_AFWC,2005,FRS,2378.811330548612
CIV_AFWC,2005,GL,9867.334817705503
CIV_AFWC,2005,CL,4113.062911284896
CIV_AFWC,2050,FRS,4833.552191224509
CIV_AFWC,2050,GL,10496.247233688877
CIV_AFWC,2050,CL,11189.652268438627
CIV_AFWC,2100,FRS,4879.603167484456
CIV_AFWC,2100,GL,8784.70008345936
CIV_AFWC,2100,CL,13174.10291075206
CIV_NIGE,2005,FRS,30.20663799133245
CIV_NIGE,2005,GL,626.6768126136893
CIV_NIGE,2005,CL,160.00692811377257
CIV_NIGE,2050,FRS,26.43280362269356
CIV_NIGE,2050,GL,776.6585600998717
CIV_NIGE,2050,CL,349.80696251219047
CIV_NIGE,2100,FRS,30.53079899100802
CIV_NIGE,2100,GL,269.0228679492323
CIV_NIGE,2100,CL,210.1919940614699
CMR_CONG,2005,FRS,7407.001792939607
CMR_CONG,2005,CL,470.9799745469683
CMR_CONG,2050,FRS,6882.198445128514
CMR_CONG,2050,CL,824.9506258628196
CMR_CONG,2100,FRS,6230.797950675905
CMR_CONG,2100,CL,1171.9658121960715
CMR_GFGU,2005,FRS,16961.837166778056
CMR_GFGU,2005,GL,167.95347163168873
CMR_GFGU,2005,CL,2616.315877740778
CMR_GFGU,2050,FRS,14416.498781425717
CMR_GFGU,2050,GL,170.26726437684124
CMR_GFGU,2050,CL,3706.253839413486
CMR_GFGU,2100,FRS,13166.929573312967
CMR_GFGU,2100,GL,170.686717914521
CMR_GFGU,2100,CL,4707.053007185222
CMR_LCHA,2005,FRS,326.2818042283672
CMR_LCHA,2005,GL,1610.4312239810258
CMR_LCHA,2005,CL,867.6396954292162
CMR_LCHA,2050,FRS,226.2708315263512
CMR_LCHA,2050,GL,1012.5964846922744
CMR_LCHA,2050,CL,1305.6062962869592
CMR_LCHA,2100,FRS,130.7540317457994
CMR_LCHA,2100,GL,546.394255229649
CMR_LCHA,2100,CL,1800.0333100010555
CMR_NIGE,2005,FRS,1081.6468598052595
CMR_NIGE,2005,GL,3915.473634278975
CMR_NIGE,2005,CL,1280.5949653648004
CMR_NIGE,2050,FRS,666.626695351495
CMR_NIGE,2050,GL,3102.3331209616185
CMR_NIGE,2050,CL,1963.2854803732912
CMR_NIGE,2100,FRS,566.3805646959004
CMR_NIGE,2100,GL,2118.9063432417483
CMR_NIGE,2100,CL,3214.208152386103
COD_CONG,2005,FRS,153186.70589896076
COD_CONG,2005,GL,47724.76646470316
COD_CONG,2005,CL,3559.9369926216154
COD_CONG,2050,FRS,108181.98084855208
COD_CONG,2050,GL,29984.8381980529
COD_CONG,2050,CL,8497.740996584644
COD_CONG,2100,FRS,99067.22990628023
COD_CONG,2100,GL,26921.73661257299
COD_CONG,2100,CL,8763.539223933836
COG_CONG,2005,FRS,16686.32491405691
COG_CONG,2005,CL,245.0954760890737
COG_CONG,2050,FRS,9939.72447623395
COG_CONG,2050,CL,332.9374936341513
COG_CONG,2100,FRS,2377.145567567053
COG_CONG,2100,CL,110.39552650512626
COG_GFGU,2005,FRS,3803.5136498385455
COG_GFGU,2005,GL,712.179391873954
COG_GFGU,2005,CL,167.6380078970371
COG_GFGU,2050,FRS,1846.1675929007
COG_GFGU,2050,GL,42.495420829664695
COG_GFGU,2050,CL,147.33878986480858
COG_GFGU,2100,FRS,272.24872520885754
COG_GFGU,2100,GL,42.5798156201578
COG_GFGU,2100,CL,25.342454195185997
COL_AMAZ,2005,FRS,28616.52089473457
COL_AMAZ,2005,CL,219.2612640777044
COL_AMAZ,2050,FRS,28628.885735417065
COL_AMAZ,2050,CL,255.9308220717718
COL_AMAZ,2100,FRS,28653.213276791008
COL_AMAZ,2100,CL,293.09790261306813
COL_CARC,2005,FRS,4355.0220819249735
COL_CARC,2005,GL,746.1278994069289
COL_CARC,2005,CL,557.0033852676135
COL_CARC,2050,FRS,4193.713619652285
COL_CARC,2050,GL,732.1432509953102
COL_CARC,2050,CL,695.8745354840539
COL_CARC,2100,FRS,4092.75750484461
COL_CARC,2100,GL,773.5969733492675
COL_CARC,2100,CL,1096.6367906324206
COL_CEPC,2005,FRS,5251.8138657944
COL_CEPC,2005,GL,324.3855539833383
COL_CEPC,2005,CL,239.3530277172468
COL_CEPC,2050,FRS,5306.579993486873
COL_CEPC,2050,GL,325.0654043498135
COL_CEPC,2050,CL,312.5845250994892
COL_CEPC,2100,FRS,5297.022232871823
COL_CEPC,2100,GL,324.8596959277351
COL_CEPC,2100,CL,396.5920500036992
COL_MAGD,2005,FRS,8487.844316118015
COL_MAGD,2005,GL,649.3739568049122
COL_MAGD,2005,CL,1491.3056878172513
COL_MAGD,2050,FRS,9161.309236743806
COL_MAGD,2050,GL,831.813546908304
COL_MAGD,2050,CL,2205.223346028843
COL_MAGD,2100,FRS,10152.738294785377
COL_MAGD,2100,GL,1094.2393295678426
COL_MAGD,2100,CL,4438.317598055012
COL_ORIN,2005,FRS,14783.120290078152
COL_ORIN,2005,GL,383.23836285273353
COL_ORIN,2005,CL,390.5499136243464
COL_ORIN,2050,FRS,16615.23429458454
COL_ORIN,2050,GL,1085.8463772742984
COL_ORIN,2050,CL,562.4446595254861
COL_ORIN,2100,FRS,21487.654350335102
COL_ORIN,2100,GL,2635.9405358236763
COL_ORIN,2100,CL,1003.2958392054478
COM_MADA,2005,GL,154.86288499442674
COM_MADA,2050,GL,153.65295267946243
COM_MADA,2100,GL,151.7973964673876
CRI_SCAM,2005,FRS,2518.5057601168232
CRI_SCAM,2005,GL,600.074990920641
CRI_SCAM,2005,CL,484.6694728935378
CRI_SCAM,2050,FRS,2192.892608824563
CRI_SCAM,2050,GL,607.0524172766043
CRI_SCAM,2050,CL,639.7914926127085
CRI_SCAM,2100,FRS,1931.1704997607903
CRI_SCAM,2100,GL,608.5791041167284
CRI_SCAM,2100,CL,710.1903147709723
CYP_MSEC,2005,GL,391.48827126108745
CYP_MSEC,2005,CL,77.62267260012551
CYP_MSEC,2050,GL,422.1900778954298
CYP_MSEC,2050,CL,45.70122990528708
CYP_MSEC,2100,GL,414.3074503394041
CYP_MSEC,2100,CL,43.39785768607144
CZE_DANU,2005,FRS,414.841667249211
CZE_DANU,2005,GL,175.9984258549236
CZE_DANU,2005,CL,768.9258768614134
CZE_DANU,2050,FRS,454.3553082335319
CZE_DANU,2050,GL,126.67214560818998
CZE_DANU,2050,CL,812.9679080125142
CZE_DANU,2100,FRS,426.77847559045176
CZE_DANU,2100,GL,86.91679981555288
CZE_DANU,2100,CL,855.7642286019609
CZE_ELBE,2005,FRS,290.8524502681106
CZE_ELBE,2005,GL,1242.8703627598782
CZE_ELBE,2005,CL,1912.9697492725045
CZE_ELBE,2050,FRS,287.3341498595346
CZE_ELBE,2050,GL,1251.073684866318
CZE_ELBE,2050,CL,2020.606939131116
CZE_ELBE,2100,FRS,218.9887761370921
CZE_ELBE,2100,GL,1111.2733822677176
CZE_ELBE,2100,CL,2196.437827037161
CZE_ODER,2005,FRS,34.11922498148152
CZE_ODER,2005,GL,139.41369391131025
CZE_ODER,2005,CL,122.23035502725992
CZE_ODER,2050,FRS,42.86555038978552
CZE_ODER,2050,GL,127.1196336875424
CZE_ODER,2050,CL,122.11387018279288
CZE_ODER,2100,FRS,43.42065429974831
CZE_ODER,2100,GL,88.63119913805558
CZE_ODER,2100,CL,134.0641079649173
DEU_DANU,2005,FRS,912.611024935279
DEU_DANU,2005,GL,1335.946045579851
DEU_DANU,2005,CL,1284.2633130168344
DEU_DANU,2050,FRS,937.0972590479216
DEU_DANU,2050,GL,1365.9332647942138
DEU_DANU,2050,CL,1271.592662336469
DEU_DANU,2100,FRS,943.913467741628
DEU_DANU,2100,GL,1454.0629892254765
DEU_DANU,2100,CL,1175.6081500740756
DEU_DGCO,2005,FRS,132.81161347108184
DEU_DGCO,2005,GL,807.636613188374
DEU_DGCO,2005,CL,949.0901920412084
DEU_DGCO,2050,FRS,132.74663710299168
DEU_DGCO,2050,GL,1002.6335723609336
DEU_DGCO,2050,CL,1019.3290098843722
DEU_DGCO,2100,FRS,119.97598934768016
DEU_DGCO,2100,GL,1179.3508576803886
DEU_DGCO,2100,CL,1016.9920166707732
DEU_ELBE,2005,FRS,27.53535506855329
DEU_ELBE,2005,GL,3758.52160673314
DEU_ELBE,2005,CL,2795.380100742937
DEU_ELBE,2050,FRS,6.179148970314106
DEU_ELBE,2050,GL,3912.580019154808
DEU_ELBE,2050,CL,2902.8014160261564
DEU_ELBE,2100,FRS,9.463322820252523
DEU_ELBE,2100,GL,3917.919642251185
DEU_ELBE,2100,CL,2905.784919819454
DEU_EWES,2005,FRS,420.380921154646
DEU_EWES,2005,GL,1795.3713904037645
DEU_EWES,2005,CL,1934.5890339677064
DEU_EWES,2050,FRS,470.1912803902008
DEU_EWES,2050,GL,1907.9447715413216
DEU_EWES,2050,CL,2078.572346975306
DEU_EWES,2100,FRS,501.2077824376319
DEU_EWES,2100,GL,1870.783155034652
DEU_EWES,2100,CL,2285.4412199002927
DEU_RHIN,2005,FRS,1209.3339208106304
DEU_RHIN,2005,GL,3526.869865211313
DEU_RHIN,2005,CL,2579.254521997993
DEU_RHIN,2050,FRS,1206.4731790805254
DEU_RHIN,2050,GL,3016.525964708279
DEU_RHIN,2050,CL,2676.3006693867637
DEU_RHIN,2100,FRS,1057.270357755627
DEU_RHIN,2100,GL,2264.798818372368
DEU_RHIN,2100,CL,2484.213624386456
DJI_ARGA,2005,FRS,63.213566452533904
DJI_ARGA,2005,GL,397.0031126856615
DJI_ARGA,2005,CL,1.015022641384299
DJI_ARGA,2050,FRS,48.15218565959735
DJI_ARGA,2050,GL,314.44425598590715
DJI_ARGA,2050,CL,0.643518956353934
DJI_ARGA,2100,FRS,134.99143802108182
DJI_ARGA,2100,GL,842.5991198655654
DJI_ARGA,2100,CL,0.3307046541131754
DJI_RIFT,2005,FRS,0.024623140738555
DJI_RIFT,2005,GL,17.245551909273424
DJI_RIFT,2005,CL,0.0059209973309328
DJI_RIFT,2050,FRS,0.0246596242548282
DJI_RIFT,2050,GL,17.45816154954036
DJI_RIFT,2050,CL,0.000663799933174
DJI_RIFT,2100,FRS,0.028181532066324
DJI_RIFT,2100,GL,30.313582028093155
DJI_RIFT,2100,CL,0.0006911259290402
DNK_DGCO,2005,FRS,470.4661540523136
DNK_DGCO,2005,GL,1335.338800860117
DNK_DGCO,2005,CL,1959.5459936466557
DNK_DGCO,2050,FRS,356.84186717986285
DNK_DGCO,2050,GL,1263.513539456162
DNK_DGCO,2050,CL,2121.16724386191
DNK_DGCO,2100,FRS,281.357979617992
DNK_DGCO,2100,GL,797.2675538944638
DNK_DGCO,2100,CL,2543.4405611318725
DOM_CARI,2005,FRS,1367.2736797732186
DOM_CARI,2005,GL,1110.9406941604766
DOM_CARI,2005,CL,909.2280373065354
DOM_CARI,2050,FRS,1184.056311082595
DOM_CARI,2050,GL,995.9879216857912
DOM_CARI,2050,CL,1196.8400567517003
DOM_CARI,2100,FRS,1182.4963729788808
DOM_CARI,2100,GL,1013.2658098752112
DOM_CARI,2100,CL,1352.1316413749014
DZA_ANIN,2005,FRS,1323.0649411981572
DZA_ANIN,2005,GL,155005.1238502922
DZA_ANIN,2005,CL,501.0547494025052
DZA_ANIN,2050,FRS,4.573485446091712
DZA_ANIN,2050,GL,140480.41130770574
DZA_ANIN,2050,CL,419.4302331661448
DZA_ANIN,2100,FRS,57.48787176700975
DZA_ANIN,2100,GL,139983.0216748348
DZA_ANIN,2100,CL,202.92561853954655
DZA_MSCC,2005,FRS,69.65641493557244
DZA_MSCC,2005,GL,3120.348549501428
DZA_MSCC,2005,CL,3599.0428718165786
DZA_MSCC,2050,FRS,59.85899096509631
DZA_MSCC,2050,GL,2294.195304116237
DZA_MSCC,2050,CL,3052.9631462739653
DZA_MSCC,2100,FRS,17.4318303871566
DZA_MSCC,2100,GL,1646.6996146283625
DZA_MSCC,2100,CL,1304.7364540070628
DZA_NIGE,2005,FRS,210.7919134655317
DZA_NIGE,2005,GL,22793.215128133103
DZA_NIGE,2050,FRS,210.76245522129588
DZA_NIGE,2050,GL,22779.98679531008
DZA_NIGE,2100,FRS,210.6803686112443
DZA_NIGE,2100,GL,22750.480161476124
ECU_AMAZ,2005,FRS,9896.99838409804
ECU_AMAZ,2005,GL,372.2160724246273
ECU_AMAZ,2005,CL,284.07883163789984
ECU_AMAZ,2050,FRS,9903.3855473635
ECU_AMAZ,2050,GL,480.7112905892108
ECU_AMAZ,2050,CL,451.2747380805175
ECU_AMAZ,2100,FRS,10293.333736483532
ECU_AMAZ,2100,GL,660.2242208117165
ECU_AMAZ,2100,CL,231.16842746504727
ECU_CEPC,2005,FRS,3643.5183886719833
ECU_CEPC,2005,GL,2470.026256486812
ECU_CEPC,2005,CL,1782.7008293534318
ECU_CEPC,2050,FRS,4136.932827536552
ECU_CEPC,2050,GL,2989.2114449138057
ECU_CEPC,2050,CL,1934.081003329906
ECU_CEPC,2100,FRS,4863.828137064086
ECU_CEPC,2100,GL,3753.939812679812
ECU_CEPC,2100,CL,1994.026826386865
EGY_ANIN,2005,FRS,178.54890610556058
EGY_ANIN,2005,GL,59971.96592808043
EGY_ANIN,2005,CL,83.40361127031072
EGY_ANIN,2050,FRS,174.62508435041926
EGY_ANIN,2050,GL,59125.35932813078
EGY_ANIN,2050,CL,81.51173958255323
EGY_ANIN,2100,FRS,178.3877402156904
EGY_ANIN,2100,GL,58710.57863808382
EGY_ANIN,2100,CL,30.84803986942793
EGY_ARGA,2005,FRS,35.298882508848514
EGY_ARGA,2005,GL,11363.937248725362
EGY_ARGA,2005,CL,85.37193463672907
EGY_ARGA,2050,FRS,0.0863619035034223
EGY_ARGA,2050,GL,11333.861319066533
EGY_ARGA,2050,CL,114.013810780061
EGY_ARGA,2100,GL,9464.723014413872
EGY_ARGA,2100,CL,119.81989842460122
EGY_NILE,2005,FRS,52.2007551707195
EGY_NILE,2005,GL,20023.280614919822
EGY_NILE,2005,CL,2690.193517471589
EGY_NILE,2050,GL,18274.15490109559
EGY_NILE,2050,CL,3659.296815523224
EGY_NILE,2100,GL,17780.648994931333
EGY_NILE,2100,CL,2783.1689605634165
ESP_DOUR,2005,FRS,682.8827576830208
ESP_DOUR,2005,GL,1790.8445472678493
ESP_DOUR,2005,CL,2081.886726060748
ESP_DOUR,2050,FRS,843.8927264642266
ESP_DOUR,2050,GL,2623.052993716386
ESP_DOUR,2050,CL,1818.6346690765351
ESP_DOUR,2100,FRS,793.9413332236985
ESP_DOUR,2100,GL,1641.5338519218824
ESP_DOUR,2100,CL,3558.551936704335
ESP_EBRO,2005,FRS,1375.3900122118907
ESP_EBRO,2005,GL,2346.79217814018
ESP_EBRO,2005,CL,2087.985678313197
ESP_EBRO,2050,FRS,1589.3431011095722
ESP_EBRO,2050,GL,3444.322838361903
ESP_EBRO,2050,CL,1466.1269583446178
ESP_EBRO,2100,FRS,1685.1105684851066
ESP_EBRO,2100,GL,4066.467519117397
ESP_EBRO,2100,CL,1357.051556016858
ESP_GUAD,2005,FRS,0.5220664466904539
ESP_GUAD,2005,GL,1150.1635006803306
ESP_GUAD,2005,CL,1549.1835499836675
ESP_GUAD,2050,FRS,0.0544760736107344
ESP_GUAD,2050,GL,1986.3738611056824
ESP_GUAD,2050,CL,1282.313920137114
ESP_GUAD,2100,FRS,0.306364536064224
ESP_GUAD,2100,GL,2570.85258419536
ESP_GUAD,2100,CL,1277.97187982512
ESP_GUDA,2005,FRS,6.55031930108896
ESP_GUDA,2005,GL,1548.8341460496858
ESP_GUDA,2005,CL,1608.5927307743686
ESP_GUDA,2050,FRS,10.465884893800746
ESP_GUDA,2050,GL,2129.413544971845
ESP_GUDA,2050,CL,1490.8188748306477
ESP_GUDA,2100,FRS,11.84405404333397
ESP_GUDA,2100,GL,2317.347684719996
ESP_GUDA,2100,CL,1692.7273220406416
ESP_SPAC,2005,FRS,2732.609329919703
ESP_SPAC,2005,GL,828.7283245611239
ESP_SPAC,2005,CL,417.8000229229983
ESP_SPAC,2050,FRS,2916.706200029172
ESP_SPAC,2050,GL,895.3143932451582
ESP_SPAC,2050,CL,179.79020127615752
ESP_SPAC,2100,FRS,2621.0727117046663
ESP_SPAC,2100,GL,831.9823207049973
ESP_SPAC,2100,CL,187.84661802858008
ESP_SSEC,2005,FRS,325.1232000013295
ESP_SSEC,2005,GL,5537.094777958976
ESP_SSEC,2005,CL,2080.664353860572
ESP_SSEC,2050,FRS,349.38346896927965
ESP_SSEC,2050,GL,6426.894654533082
ESP_SSEC,2050,CL,1833.985618899596
ESP_SSEC,2100,FRS,293.9177992401537
ESP_SSEC,2100,GL,7029.569724762714
ESP_SSEC,2100,CL,1827.1254170648351
ESP_TAGU,2005,FRS,0.0981214241943472
ESP_TAGU,2005,GL,2074.120001755386
ESP_TAGU,2005,CL,987.5772151319052
ESP_TAGU,2050,FRS,0.03872759650695
ESP_TAGU,2050,GL,2803.1842047729447
ESP_TAGU,2050,CL,740.6067812538796
ESP_TAGU,2100,FRS,0.0576699268999981
ESP_TAGU,2100,GL,3337.773908342167
ESP_TAGU,2100,CL,660.6339092514462
EST_BSCC,2005,FRS,384.3580025178072
EST_BSCC,2005,GL,1600.51092197954
EST_BSCC,2005,CL,259.93853841213934
EST_BSCC,2050,FRS,371.9923460977087
EST_BSCC,2050,GL,1648.939206117015
EST_BSCC,2050,CL,272.9486898323785
EST_BSCC,2100,FRS,375.5070137418981
EST_BSCC,2100,GL,1650.9504613818474
EST_BSCC,2100,CL,278.5325248984026
EST_NARV,2005,FRS,336.62319672775345
EST_NARV,2005,GL,532.1983464737377
EST_NARV,2005,CL,176.92691727758867
EST_NARV,2050,FRS,336.53205464652626
EST_NARV,2050,GL,535.5211069984836
EST_NARV,2050,CL,193.01348585626124
EST_NARV,2100,FRS,328.32536322558434
EST_NARV,2100,GL,521.0977243424736
EST_NARV,2100,CL,218.4348625302185
ETH_ARGA,2005,FRS,22.75293966782459
ETH_ARGA,2005,GL,7194.903978363931
ETH_ARGA,2005,CL,0.2430217341495937
ETH_ARGA,2050,FRS,19.772965453330556
ETH_ARGA,2050,GL,6870.369376363514
ETH_ARGA,2050,CL,0.3681990991497549
ETH_ARGA,2100,FRS,19.70991856718084
ETH_ARGA,2100,GL,6866.1093934319415
ETH_ARGA,2100,CL,0.3641379195247151
ETH_NILE,2005,FRS,7814.487096874422
ETH_NILE,2005,GL,12004.880689344756
ETH_NILE,2005,CL,6711.01961331556
ETH_NILE,2050,FRS,3503.40784235904
ETH_NILE,2050,GL,5796.439278170577
ETH_NILE,2050,CL,9864.69758140236
ETH_NILE,2100,FRS,3828.4879170311033
ETH_NILE,2100,GL,6649.0073701338215
ETH_NILE,2100,CL,10078.90855628758
ETH_RIFT,2005,FRS,2695.9838281220464
ETH_RIFT,2005,GL,14809.32948152734
ETH_RIFT,2005,CL,3672.306561177046
ETH_RIFT,2050,FRS,824.1291343075292
ETH_RIFT,2050,GL,7493.423313202452
ETH_RIFT,2050,CL,6228.995392472607
ETH_RIFT,2100,FRS,853.0818930884976
ETH_RIFT,2100,GL,7850.365795823869
ETH_RIFT,2100,CL,7368.921930347496
ETH_SHJU,2005,FRS,1221.223824237178
ETH_SHJU,2005,GL,24195.992679301275
ETH_SHJU,2005,CL,1490.882003047731
ETH_SHJU,2050,FRS,659.3704186621675
ETH_SHJU,2050,GL,11172.057495099963
ETH_SHJU,2050,CL,2660.2898179034382
ETH_SHJU,2100,FRS,540.0851658559945
ETH_SHJU,2100,GL,11826.37833260901
ETH_SHJU,2100,CL,3948.876606614576
FIN_FINL,2005,FRS,10565.524318715848
FIN_FINL,2005,GL,11421.375780965713
FIN_FINL,2005,CL,1897.992485685489
FIN_FINL,2050,FRS,10628.240049650763
FIN_FINL,2050,GL,11382.175122513088
FIN_FINL,2050,CL,1802.6057265240177
FIN_FINL,2100,FRS,10479.790449466587
FIN_FINL,2100,GL,11235.624481191224
FIN_FINL,2100,CL,2031.676638450288
FIN_SNCC,2005,FRS,2115.461910957852
FIN_SNCC,2050,FRS,2115.0681016277017
FIN_SNCC,2100,FRS,2114.16929218012
FIN_SWED,2005,FRS,1290.0451318378684
FIN_SWED,2005,GL,449.81573589012567
FIN_SWED,2050,FRS,1289.7232987849634
FIN_SWED,2050,GL,449.72724465394026
FIN_SWED,2100,FRS,1289.150989347062
FIN_SWED,2100,GL,449.5049700083879
FJI_SPII,2005,FRS,812.8182458001177
FJI_SPII,2005,GL,809.689861277592
FJI_SPII,2050,FRS,816.975761884214
FJI_SPII,2050,GL,817.9340385595929
FJI_SPII,2100,FRS,814.81972387097
FJI_SPII,2100,GL,817.5076610016035
FRA_FWCX,2005,FRS,777.5845684544817
FRA_FWCX,2005,GL,2982.1232252857003
FRA_FWCX,2005,CL,3826.468931937808
FRA_FWCX,2050,FRS,758.9562834450077
FRA_FWCX,2050,GL,3034.0944948529927
FRA_FWCX,2050,CL,4055.634843912625
FRA_FWCX,2100,FRS,1060.7311663469147
FRA_FWCX,2100,GL,3109.985042861777
FRA_FWCX,2100,CL,4717.518578517314
FRA_GIRD,2005,FRS,1409.903324661908
FRA_GIRD,2005,GL,1435.697972493
FRA_GIRD,2005,CL,2576.0979178116963
FRA_GIRD,2050,FRS,1546.251085333385
FRA_GIRD,2050,GL,1596.0730952182596
FRA_GIRD,2050,CL,2359.035351609062
FRA_GIRD,2100,FRS,2122.395589646534
FRA_GIRD,2100,GL,2173.2275564667384
FRA_GIRD,2100,CL,1770.418226138704
FRA_LOIR,2005,FRS,778.2640996154408
FRA_LOIR,2005,GL,3375.258228619812
FRA_LOIR,2005,CL,3403.980013544203
FRA_LOIR,2050,FRS,862.3246803434159
FRA_LOIR,2050,GL,3411.4688626377256
FRA_LOIR,2050,CL,3441.102898421492
FRA_LOIR,2100,FRS,1229.6653457856
FRA_LOIR,2100,GL,4144.6914321351305
FRA_LOIR,2100,CL,3487.514167537944
FRA_NESO,2005,FRS,7069.890759227605
FRA_NESO,2005,GL,276.8440592014709
FRA_NESO,2005,CL,2.136860356034081
FRA_NESO,2050,FRS,7073.734053898416
FRA_NESO,2050,GL,277.2985338644888
FRA_NESO,2050,CL,1.253114058034872
FRA_NESO,2100,FRS,7072.251575992608
FRA_NESO,2100,GL,277.2985338644888
FRA_NESO,2100,CL,2.6040443701051808
FRA_RHON,2005,FRS,5770.885550279698
FRA_RHON,2005,GL,2651.433457733247
FRA_RHON,2005,CL,3007.31345805793
FRA_RHON,2050,FRS,5793.916445427947
FRA_RHON,2050,GL,2797.011066127109
FRA_RHON,2050,CL,2751.726992161457
FRA_RHON,2100,FRS,6508.438148563253
FRA_RHON,2100,GL,3166.5587368925526
FRA_RHON,2100,CL,2005.30835880255
FRA_SEIN,2005,FRS,689.8341141071111
FRA_SEIN,2005,GL,1748.6832829401872
FRA_SEIN,2005,CL,3030.2828361665997
FRA_SEIN,2050,FRS,697.9754470659548
FRA_SEIN,2050,GL,1347.64943562322
FRA_SEIN,2050,CL,3518.058195812884
FRA_SEIN,2100,FRS,484.1697112137402
FRA_SEIN,2100,GL,960.3844113097828
FRA_SEIN,2100,CL,4594.921690444153
GAB_GFGU,2005,FRS,19464.37553325128
GAB_GFGU,2005,GL,609.4032172590677
GAB_GFGU,2005,CL,389.4353880928691
GAB_GFGU,2050,FRS,14606.781081537283
