variable,country,year,area
basin_forest,NRU,2005,0.0
basin_forest,RWA,2005,180.24458330342378
basin_forest,TZA,2005,7696.43435225666
basin_forest,PNG,2005,39096.71055214833
basin_forest,BDI,2005,426.60900589088294
basin_forest,SYC,2005,0.0
basin_forest,AGO,2005,18040.459313632695
basin_forest,SLB,2005,393.06035811397965
basin_forest,PYF,2005,0.0
basin_forest,ZMB,2005,6710.56134707822
basin_forest,TLS,2005,676.1918219895139
basin_forest,TUV,2005,0.0
basin_forest,MWI,2005,219.4880015354363
basin_forest,BOL,2005,31650.959015863198
basin_forest,MOZ,2005,2250.8768370449043
basin_forest,AUS,2005,16586.88670614508
basin_forest,COM,2005,0.0
basin_forest,MDG,2005,11740.203943179778
basin_forest,FJI,2005,812.8182310025919
basin_forest,WSM,2005,0.0
basin_forest,VUT,2005,191.1549820759802
basin_forest,ASM,2005,0.0
basin_forest,TON,2005,0.0
basin_forest,ZWE,2005,651.9266653306073
basin_forest,NAM,2005,7804.059511875354
basin_forest,CHL,2005,16242.650826476623
basin_forest,BWA,2005,16808.68037149431
basin_forest,PRY,2005,3909.15863641566
basin_forest,MUS,2005,0.0
basin_forest,NCL,2005,0.0
basin_forest,ARG,2005,10097.23465741603
basin_forest,ZAF,2005,469.6739334404431
basin_forest,SWZ,2005,57.60582367653542
basin_forest,LSO,2005,221.57845086566485
basin_forest,NZL,2005,12632.922661401877
basin_forest,URY,2005,2302.2012075310895
basin_forest,GRL,2010,0.0
basin_forest,CAN,2010,553601.3392125678
basin_forest,RUS,2010,872106.6155563329
basin_forest,NOR,2010,27974.31098596446
basin_forest,USA,2010,282207.5301759335
basin_forest,FIN,2010,15778.690033469547
basin_forest,SWE,2010,30857.061221588563
basin_forest,ISL,2010,6191.157296593222
basin_forest,FRO,2010,0.0
basin_forest,GBR,2010,3909.25329577931
basin_forest,EST,2010,941.6621014692186
basin_forest,DNK,2010,419.9547496117626
basin_forest,LVA,2010,1191.7899020040259
basin_forest,LTU,2010,1113.428663361945
basin_forest,BLR,2010,2196.6259790187373
basin_forest,IRL,2010,2897.3771688807633
basin_forest,KAZ,2010,2326.4610609602664
basin_forest,DEU,2010,3759.7608090376734
basin_forest,POL,2010,761.7070214987835
basin_forest,NLD,2010,251.8564795737392
basin_forest,CHN,2010,195800.8056196971
basin_forest,UKR,2010,1457.8443275007185
basin_forest,MNG,2010,10803.237019131902
basin_forest,FRA,2010,18647.507868781715
basin_forest,BEL,2010,526.593482707365
basin_forest,CZE,2010,1039.488914015684
basin_forest,LUX,2010,78.10416260575805
basin_forest,SVK,2010,2532.05392280835
basin_forest,AUT,2010,3784.7953762005054
basin_forest,HUN,2010,458.3515526956421
basin_forest,ROU,2010,3692.101672422736
basin_forest,MDA,2010,345.69343673516994
basin_forest,CHE,2010,1827.9729641596768
basin_forest,ITA,2010,6420.967759660998
basin_forest,SVN,2010,1449.4204196353026
basin_forest,HRV,2010,2861.1161458881797
basin_forest,SRB,2010,479.94736476892035
basin_forest,JPN,2010,27016.78599487008
basin_forest,UZB,2010,260.177011572694
basin_forest,BIH,2010,1754.3184688979682
basin_forest,ESP,2010,6125.773078938243
basin_forest,BGR,2010,3367.4368362671917
basin_forest,MNE,2010,38.90061641269472
basin_forest,GEO,2010,3364.2387057533656
basin_forest,XKX,2010,75.9933124625841
basin_forest,KGZ,2010,1741.993622154117
basin_forest,PRK,2010,9531.825633031702
basin_forest,ALB,2010,1312.645916672631
basin_forest,MKD,2010,322.5402808505014
basin_forest,TUR,2010,2280.805047733053
basin_forest,TKM,2010,3825.196370692285
basin_forest,PRT,2010,2027.722454271999
basin_forest,AZE,2010,668.7672791358978
basin_forest,GRC,2010,669.1902550390215
basin_forest,ARM,2010,306.3385649246686
basin_forest,TJK,2010,4338.807205544117
basin_forest,IRN,2010,10443.079960362778
basin_forest,AFG,2010,1770.0784106295814
basin_forest,KOR,2010,7525.446594622083
basin_forest,DZA,2010,1840.9739059883639
basin_forest,TUN,2010,777.346193928546
basin_forest,SYR,2010,11.046234045641137
basin_forest,IRQ,2010,882.4885079087917
basin_forest,PAK,2010,1738.1585534282526
basin_forest,MLT,2010,0.0
basin_forest,MAR,2010,5643.6407613072515
basin_forest,CYP,2010,0.0
basin_forest,IND,2010,26581.770305138813
basin_forest,LBN,2010,180.95070800493997
basin_forest,LBY,2010,277.68774257204643
basin_forest,ISR,2010,294.14187216743824
basin_forest,JOR,2010,200.05472027012968
basin_forest,MEX,2010,11432.553337252408
basin_forest,BMU,2010,0.0
