basin,country,year,Value
GMAN,USA,2015,10611.546327593613
GMAN,USA,2016,10704.222613301374
GMAN,USA,2017,10761.38128953457
GMAN,USA,2018,10755.370713817842
GMAN,USA,2019,10760.589934776208
GMAN,USA,2020,10945.431536653687
GMAN,USA,2021,11004.257973036667
GMAN,USA,2022,11049.293009376803
GMAN,USA,2023,11031.420405712868
GMAN,USA,2024,10984.533850668367
GMAN,USA,2025,10942.049927575192
GMAN,USA,2026,11006.727667411802
GMAN,USA,2027,11117.821088011724
GMAN,USA,2028,11254.10989065747
GMAN,USA,2029,11392.968639634866
GMAN,USA,2030,11504.203680295914
GMAN,USA,2031,11610.260968348119
GMAN,USA,2032,11677.063579481226
GMAN,USA,2033,11685.454477114243
GMAN,USA,2034,11633.704463070933
GMAN,USA,2035,11517.099366416895
GMAN,USA,2036,11361.274223942626
GMAN,USA,2037,11158.569314620547
GMAN,USA,2038,10894.063907568952
GMAN,USA,2039,10578.409900829362
GMAN,USA,2040,10227.305815353826
GMAN,USA,2041,9864.703363305662
GMAN,USA,2042,9492.57828485622
GMAN,USA,2043,9112.792722831833
GMAN,USA,2044,8766.96137183098
GMAN,USA,2045,8466.147704091503
GMAN,USA,2046,8189.801967985356
GMAN,USA,2047,7923.760390093714
GMAN,USA,2048,7643.57038020813
GMAN,USA,2049,7374.810814563109
GMAN,USA,2050,7144.683856282598
GMAN,USA,2051,6933.844891612442
GMAN,USA,2052,6738.669978761281
GMAN,USA,2053,6561.492643574951
GMAN,USA,2054,6389.761720080582
GMAN,USA,2055,6106.092136792309
GMAN,USA,2056,5521.812553201696
GMAN,USA,2057,5014.387173986143
GMAN,USA,2058,4571.496403654677
GMAN,USA,2059,4184.407851999339
GMAN,USA,2060,3842.190106265416
GMAN,USA,2061,3533.628543136439
GMAN,USA,2062,3256.371414891843
GMAN,USA,2063,3003.120678987318
GMAN,USA,2064,2744.280878463344
GMAN,USA,2065,2497.1517915876616
GMAN,USA,2066,2297.7623885617554
GMAN,USA,2067,2128.1968463338867
GMAN,USA,2068,1977.4770605372928
GMAN,USA,2069,1841.3710837369604
GMAN,USA,2070,1717.0023607174269
GMAN,USA,2071,1603.4784263927158
GMAN,USA,2072,1498.9505323242136
GMAN,USA,2073,1401.858728842566
GMAN,USA,2074,1312.094461026809
GMAN,USA,2075,1228.505977202317
GMAN,USA,2076,1150.3529064401557
GMAN,USA,2077,1076.6733446825813
GMAN,USA,2078,1007.4235419663592
GMAN,USA,2079,942.4107130669918
GMAN,USA,2080,881.2102405469587
GMAN,USA,2081,862.7562871924399
GMAN,USA,2082,846.8301112249745
GMAN,USA,2083,830.8549962361386
GMAN,USA,2084,815.0951275907715
GMAN,USA,2085,799.4467957945445
GMAN,USA,2086,783.4210258695433
GMAN,USA,2087,767.2553431087728
GMAN,USA,2088,750.9614631621699
GMAN,USA,2089,734.7660918312571
GMAN,USA,2090,721.0549874863217
GMAN,USA,2091,706.3666039036992
GMAN,USA,2092,692.0101579712428
GMAN,USA,2093,677.5434934334396
GMAN,USA,2094,662.6864559699239
GMAN,USA,2095,647.3742441698479
GMAN,USA,2096,631.5066835029179
GMAN,USA,2097,609.8512880770119
GMAN,USA,2098,586.3379699316822
GMAN,USA,2099,563.3918666109957
GMAN,USA,2100,541.8083805617435
MSMM,USA,2015,132753.65904439217
MSMM,USA,2016,133731.12262589665
MSMM,USA,2017,134006.5510016478
MSMM,USA,2018,133157.89076824134
MSMM,USA,2019,132094.97865760679
MSMM,USA,2020,133312.0946244616
MSMM,USA,2021,132743.81327373578
MSMM,USA,2022,131734.6929918137
MSMM,USA,2023,129734.7754890081
MSMM,USA,2024,127146.4039687712
MSMM,USA,2025,124325.0962582548
MSMM,USA,2026,122489.61534852996
MSMM,USA,2027,120924.27284442699
MSMM,USA,2028,119401.44087454835
MSMM,USA,2029,117896.72308484174
MSMM,USA,2030,116389.36215705854
MSMM,USA,2031,115257.71005708401
MSMM,USA,2032,114242.99610171608
MSMM,USA,2033,113232.7218553179
MSMM,USA,2034,112265.95325822961
MSMM,USA,2035,111295.32378369338
MSMM,USA,2036,110529.54081082252
MSMM,USA,2037,109830.0879490582
MSMM,USA,2038,108928.64814293927
MSMM,USA,2039,107806.99334717207
MSMM,USA,2040,106515.78970330827
MSMM,USA,2041,105210.7542688249
MSMM,USA,2042,103837.4506404913
MSMM,USA,2043,102345.77123753003
MSMM,USA,2044,101166.5266573632
MSMM,USA,2045,100418.09487113018
MSMM,USA,2046,99849.91128745787
MSMM,USA,2047,99273.39245328186
MSMM,USA,2048,98357.46814896794
MSMM,USA,2049,97415.97267644091
MSMM,USA,2050,96818.64744514434
MSMM,USA,2051,96336.04842945594
MSMM,USA,2052,95926.23366482808
MSMM,USA,2053,95636.0907509034
MSMM,USA,2054,95294.91023345201
MSMM,USA,2055,93219.34979773141
MSMM,USA,2056,86535.98141583326
MSMM,USA,2057,80629.79269360044
MSMM,USA,2058,75376.99092882789
MSMM,USA,2059,70701.39860227038
MSMM,USA,2060,66485.03778020687
MSMM,USA,2061,62599.42257297002
MSMM,USA,2062,59045.5028047613
MSMM,USA,2063,55730.50782553414
MSMM,USA,2064,52130.183377955516
MSMM,USA,2065,48558.318946402054
MSMM,USA,2066,45780.23592522578
MSMM,USA,2067,43484.60236724875
MSMM,USA,2068,41474.043644138525
MSMM,USA,2069,39677.73328641443
MSMM,USA,2070,38045.21682876573
MSMM,USA,2071,36571.49549221635
MSMM,USA,2072,35221.9497113302
MSMM,USA,2073,33965.85364770585
MSMM,USA,2074,32806.20174581727
MSMM,USA,2075,31718.778125155095
MSMM,USA,2076,30694.584109582644
MSMM,USA,2077,29722.261267507056
MSMM,USA,2078,28812.657260243202
MSMM,USA,2079,27961.986805468034
MSMM,USA,2080,27160.636108318195
MSMM,USA,2081,26367.531604296008
MSMM,USA,2082,25591.47424846202
MSMM,USA,2083,24847.320085044907
MSMM,USA,2084,24142.27799794566
MSMM,USA,2085,23470.050154479584
MSMM,USA,2086,22815.787272819074
MSMM,USA,2087,22183.62428680994
MSMM,USA,2088,21571.94418083743
MSMM,USA,2089,20987.097072457454
MSMM,USA,2090,20512.956455644802
MSMM,USA,2091,20029.521996422693
MSMM,USA,2092,19579.706518805844
MSMM,USA,2093,19146.214422004072
MSMM,USA,2094,18717.38885463374
MSMM,USA,2095,18285.436417217483
MSMM,USA,2096,17838.002712203834
MSMM,USA,2097,17185.659022416065
MSMM,USA,2098,16465.071965408806
MSMM,USA,2099,15771.10204645787
MSMM,USA,2100,15202.681991339443
GFCO,USA,2015,39996.06314777687
GFCO,USA,2016,40318.70750565512
GFCO,USA,2017,40536.235567196156
GFCO,USA,2018,40606.3043425939
GFCO,USA,2019,40780.03113309049
GFCO,USA,2020,41444.63845274323
GFCO,USA,2021,41487.070343989704
GFCO,USA,2022,41620.78780390311
GFCO,USA,2023,41649.85349392685
GFCO,USA,2024,41663.29151965968
GFCO,USA,2025,41737.8743567216
GFCO,USA,2026,42176.65200339424
GFCO,USA,2027,42695.32255246056
GFCO,USA,2028,43211.40983908762
GFCO,USA,2029,43710.48709474214
GFCO,USA,2030,44175.6504489311
GFCO,USA,2031,44716.58222309618
GFCO,USA,2032,45216.35940372844
GFCO,USA,2033,45610.15302851832
GFCO,USA,2034,45928.828400796716
GFCO,USA,2035,46163.03967840946
GFCO,USA,2036,46365.259789490774
GFCO,USA,2037,46463.144838462686
GFCO,USA,2038,46410.517070947695
GFCO,USA,2039,46242.08051234689
GFCO,USA,2040,45996.324610993455
GFCO,USA,2041,45739.06499058281
GFCO,USA,2042,45446.74667394704
GFCO,USA,2043,45110.028536271966
GFCO,USA,2044,44886.91808367048
GFCO,USA,2045,44801.63739134225
GFCO,USA,2046,44731.248335535
GFCO,USA,2047,44595.40663413664
GFCO,USA,2048,44303.5855855878
GFCO,USA,2049,43999.19391667165
GFCO,USA,2050,43819.79298553539
GFCO,USA,2051,43672.74383257671
GFCO,USA,2052,43543.17891618376
GFCO,USA,2053,43448.71467772497
GFCO,USA,2054,43328.12421931478
GFCO,USA,2055,42607.88931088327
GFCO,USA,2056,40356.58172401751
GFCO,USA,2057,38599.940221762256
GFCO,USA,2058,37178.95320600999
GFCO,USA,2059,36011.86324497402
GFCO,USA,2060,35024.84329784962
GFCO,USA,2061,34152.07740835572
GFCO,USA,2062,33386.93668219551
GFCO,USA,2063,32686.305144501013
GFCO,USA,2064,31816.12721710555
GFCO,USA,2065,30929.032435497866
GFCO,USA,2066,30386.506838094992
GFCO,USA,2067,30030.856593977016
GFCO,USA,2068,29762.629343137312
GFCO,USA,2069,29551.304394694853
GFCO,USA,2070,29378.433268428056
GFCO,USA,2071,29247.229412237346
GFCO,USA,2072,29146.614559918016
GFCO,USA,2073,29066.398429586698
GFCO,USA,2074,29004.407477058005
GFCO,USA,2075,28936.49216735253
GFCO,USA,2076,28852.360552579416
GFCO,USA,2077,28740.92813799895
GFCO,USA,2078,28607.22107021788
GFCO,USA,2079,28453.99723409027
GFCO,USA,2080,28279.07277355661
GFCO,USA,2081,28049.57048166313
GFCO,USA,2082,27778.649352317985
GFCO,USA,2083,27482.317138431954
GFCO,USA,2084,27170.231172825683
GFCO,USA,2085,26841.378817466135
GFCO,USA,2086,26479.15397959933
GFCO,USA,2087,26090.51043152927
GFCO,USA,2088,25677.268866942228
GFCO,USA,2089,25247.219423626855
GFCO,USA,2090,24868.064848701444
GFCO,USA,2091,24438.436983918415
GFCO,USA,2092,23998.11353115405
GFCO,USA,2093,23535.878175586673
GFCO,USA,2094,23045.470187355048
GFCO,USA,2095,22524.578240647574
GFCO,USA,2096,21964.237667328398
GFCO,USA,2097,21222.907321807816
GFCO,USA,2098,20424.26543154947
GFCO,USA,2099,19639.67052296407
GFCO,USA,2100,18869.89836601975
NACC,USA,2015,39979.356761551826
NACC,USA,2016,40288.806203535605
NACC,USA,2017,40443.59197448752
NACC,USA,2018,40347.230301674914
NACC,USA,2019,40274.013719913884
NACC,USA,2020,40857.622917685905
NACC,USA,2021,40842.99903723113
NACC,USA,2022,40811.24096864741
NACC,USA,2023,40571.76966765508
NACC,USA,2024,40221.81707713259
NACC,USA,2025,39853.64350578646
NACC,USA,2026,39806.03981190227
NACC,USA,2027,39839.483385950094
NACC,USA,2028,39881.6024971605
NACC,USA,2029,39921.42064102392
NACC,USA,2030,39944.570920159254
NACC,USA,2031,40070.23727218835
NACC,USA,2032,40198.04966131881
NACC,USA,2033,40282.605728494374
NACC,USA,2034,40344.895963566334
NACC,USA,2035,40369.603136032696
NACC,USA,2036,40413.966588529904
NACC,USA,2037,40409.76160714685
NACC,USA,2038,40279.972251279774
NACC,USA,2039,40032.27630653051
NACC,USA,2040,39692.31042923703
NACC,USA,2041,39323.75196586679
NACC,USA,2042,38908.41233342484
NACC,USA,2043,38435.60558223523
NACC,USA,2044,38058.52260656754
NACC,USA,2045,37819.83423363619
NACC,USA,2046,37637.93236941975
NACC,USA,2047,37451.99936254416
NACC,USA,2048,37153.9925986709
NACC,USA,2049,36858.14634221365
NACC,USA,2050,36692.99174228946
NACC,USA,2051,36578.47955841031
NACC,USA,2052,36503.40701242367
NACC,USA,2053,36482.55803607726
NACC,USA,2054,36456.487466143255
NACC,USA,2055,35848.77610634592
NACC,USA,2056,33700.178863825684
NACC,USA,2057,31917.866886276064
NACC,USA,2058,30418.429405639636
NACC,USA,2059,29152.3645277697
NACC,USA,2060,28063.95231815949
NACC,USA,2061,27097.491166981858
NACC,USA,2062,26247.470168133223
NACC,USA,2063,25474.856272794
NACC,USA,2064,24577.770296104318
NACC,USA,2065,23676.97241549966
NACC,USA,2066,23066.673656800114
NACC,USA,2067,22623.510360957767
NACC,USA,2068,22269.612737084088
NACC,USA,2069,21960.61569337389
NACC,USA,2070,21670.919902940623
NACC,USA,2071,21398.712358594224
NACC,USA,2072,21133.04609736688
NACC,USA,2073,20863.853234949747
NACC,USA,2074,20598.828101204683
NACC,USA,2075,20331.05054019123
NACC,USA,2076,20056.97980945206
NACC,USA,2077,19769.159113930007
NACC,USA,2078,19472.070317387752
NACC,USA,2079,19168.23870964791
NACC,USA,2080,18856.06520027724
NACC,USA,2081,18512.743586738503
NACC,USA,2082,18154.560879047272
NACC,USA,2083,17794.40621688969
NACC,USA,2084,17438.39296736227
NACC,USA,2085,17085.38222237532
NACC,USA,2086,16725.412339464263
NACC,USA,2087,16362.546287843807
NACC,USA,2088,15997.329217379442
NACC,USA,2089,15634.475366690012
NACC,USA,2090,15321.246338940942
NACC,USA,2091,14988.632206030612
NACC,USA,2092,14662.625739816613
NACC,USA,2093,14334.429878533914
NACC,USA,2094,13998.450167033223
NACC,USA,2095,13662.43781921427
NACC,USA,2096,13343.815638772576
NACC,USA,2097,12928.527773266615
NACC,USA,2098,12490.265020026114
NACC,USA,2099,12071.40203277779
NACC,USA,2100,11667.429623028796
COLU,USA,2015,28150.674668263768
COLU,USA,2016,28378.455393112425
COLU,USA,2017,28487.05449760005
COLU,USA,2018,28402.673328924106
COLU,USA,2019,28299.031664878585
COLU,USA,2020,28636.420744343108
COLU,USA,2021,28644.61055560277
COLU,USA,2022,28601.695759254457
COLU,USA,2023,28382.662697155476
COLU,USA,2024,28060.95933323173
COLU,USA,2025,27704.749252615547
COLU,USA,2026,27557.022909247058
COLU,USA,2027,27455.877678961868
COLU,USA,2028,27351.30513402768
COLU,USA,2029,27238.789726351148
COLU,USA,2030,27111.31181206392
COLU,USA,2031,27052.95179005667
COLU,USA,2032,26996.112128764897
COLU,USA,2033,26911.35500602688
COLU,USA,2034,26833.29148259988
COLU,USA,2035,26750.736439158478
COLU,USA,2036,26677.025634750862
COLU,USA,2037,26545.94980981079
COLU,USA,2038,26319.061645843
COLU,USA,2039,26006.431888819126
COLU,USA,2040,25628.222065072197
COLU,USA,2041,25227.609884737933
COLU,USA,2042,24791.629186663362
COLU,USA,2043,24316.039230212777
COLU,USA,2044,23898.043128715763
COLU,USA,2045,23567.079246775065
COLU,USA,2046,23278.145716941242
COLU,USA,2047,22995.150723068746
COLU,USA,2048,22653.490740690286
COLU,USA,2049,22320.754465877173
COLU,USA,2050,22071.984511276256
COLU,USA,2051,21861.80446834771
COLU,USA,2052,21681.36604790774
COLU,USA,2053,21538.287011360375
COLU,USA,2054,21398.549420474897
COLU,USA,2055,20915.949915655612
COLU,USA,2056,19522.895440219414
COLU,USA,2057,18358.759154238833
COLU,USA,2058,17377.341967673066
COLU,USA,2059,16550.93486448432
COLU,USA,2060,15846.204635998549
COLU,USA,2061,15229.881915364547
COLU,USA,2062,14697.06735393264
COLU,USA,2063,14225.362779169673
COLU,USA,2064,13705.426670507351
COLU,USA,2065,13204.673588474112
COLU,USA,2066,12867.962045004148
COLU,USA,2067,12632.90923017872
COLU,USA,2068,12459.682918118964
COLU,USA,2069,12335.176684971819
COLU,USA,2070,12245.190258492716
COLU,USA,2071,12179.053724029105
COLU,USA,2072,12126.801945360789
COLU,USA,2073,12082.018449510952
COLU,USA,2074,12046.563318152128
COLU,USA,2075,12015.898185064254
COLU,USA,2076,11986.545219061161
COLU,USA,2077,11955.005768672352
COLU,USA,2078,11921.998769152113
COLU,USA,2079,11888.001828322951
COLU,USA,2080,11852.34803332296
COLU,USA,2081,11802.398734268658
COLU,USA,2082,11742.689344412189
COLU,USA,2083,11677.905319521937
COLU,USA,2084,11611.224605869122
COLU,USA,2085,11542.537713133324
COLU,USA,2086,11471.411436971344
COLU,USA,2087,11404.874812826858
COLU,USA,2088,11342.679955922085
COLU,USA,2089,11287.111382779623
COLU,USA,2090,11256.923616545424
COLU,USA,2091,11223.46009965118
COLU,USA,2092,11197.511215693541
COLU,USA,2093,11175.944231271238
COLU,USA,2094,11156.42939412161
COLU,USA,2095,11137.908662073689
COLU,USA,2096,11115.692868685874
COLU,USA,2097,11054.861810056915
COLU,USA,2098,10983.720132975277
COLU,USA,2099,10918.851912649112
COLU,USA,2100,10859.578971878456
PACA,CAN,2015,525.3242519918699
PACA,CAN,2016,534.4570421451085
PACA,CAN,2017,539.6601449142553
PACA,CAN,2018,549.0113481196382
PACA,CAN,2019,563.5109335284527
PACA,CAN,2020,592.840172738971
PACA,CAN,2021,600.9489303931069
PACA,CAN,2022,611.6544068326979
PACA,CAN,2023,622.2345235875755
PACA,CAN,2024,633.6305364211738
PACA,CAN,2025,646.9982558808789
PACA,CAN,2026,664.4914989675353
PACA,CAN,2027,684.320441218202
PACA,CAN,2028,705.9139480909671
PACA,CAN,2029,728.5301929111586
PACA,CAN,2030,751.0809212480415
PACA,CAN,2031,773.3018724514114
PACA,CAN,2032,794.5990344576187
PACA,CAN,2033,813.6468583565471
PACA,CAN,2034,830.0690621809465
PACA,CAN,2035,843.2207510221344
PACA,CAN,2036,855.0126102544147
PACA,CAN,2037,862.5578108406414
PACA,CAN,2038,864.4624619862535
PACA,CAN,2039,861.120505146811
PACA,CAN,2040,852.8243035693474
PACA,CAN,2041,862.8468433162469
PACA,CAN,2042,883.1804307893817
PACA,CAN,2043,905.6543920122139
PACA,CAN,2044,929.2729340536466
PACA,CAN,2045,954.110590038053
PACA,CAN,2046,980.4684653864454
PACA,CAN,2047,1008.3424163273178
PACA,CAN,2048,1037.7549237692847
PACA,CAN,2049,1068.6864904101444
PACA,CAN,2050,1101.088101083501
PACA,CAN,2051,1134.325506848123
PACA,CAN,2052,1168.962833338477
PACA,CAN,2053,1204.934270857713
PACA,CAN,2054,1242.126028792254
PACA,CAN,2055,1280.5567559673073
PACA,CAN,2056,1321.134889885635
PACA,CAN,2057,1364.6138665221274
PACA,CAN,2058,1410.825372575557
PACA,CAN,2059,1459.6387093577057
PACA,CAN,2060,1513.0665826804282
PACA,CAN,2061,1569.9039586564154
PACA,CAN,2062,1629.58359540422
PACA,CAN,2063,1691.550495696331
PACA,CAN,2064,1755.5786967500007
PACA,CAN,2065,1821.6264914777985
PACA,CAN,2066,1889.0801471727812
PACA,CAN,2067,1958.1455870826608
PACA,CAN,2068,2028.6736141307538
PACA,CAN,2069,2100.4769907878604
PACA,CAN,2070,2173.392971121774
PACA,CAN,2071,2246.724655374008
PACA,CAN,2072,2320.5787557058306
PACA,CAN,2073,2394.904357259826
PACA,CAN,2074,2469.608355682879
PACA,CAN,2075,2544.5654403095064
PACA,CAN,2076,2618.527653965654
PACA,CAN,2077,2692.1235865241606
PACA,CAN,2078,2765.4273276501926
PACA,CAN,2079,2838.3682031816775
PACA,CAN,2080,2910.8250990556917
PACA,CAN,2081,2981.0378224896485
PACA,CAN,2082,3050.196466626958
PACA,CAN,2083,3118.4576702183886
PACA,CAN,2084,3185.8599731931195
PACA,CAN,2085,3252.2698259206327
PACA,CAN,2086,3315.5624698656743
PACA,CAN,2087,3379.910089751671
PACA,CAN,2088,3437.675372731842
PACA,CAN,2089,3486.4392479844905
PACA,CAN,2090,3527.2659205858827
PACA,CAN,2091,3559.3277670579623
PACA,CAN,2092,3584.8409492583783
PACA,CAN,2093,3604.7244487421895
PACA,CAN,2094,3619.767937561536
PACA,CAN,2095,3630.4232823891507
PACA,CAN,2096,3636.113672605138
PACA,CAN,2097,3638.2192629905353
PACA,CAN,2098,3637.061441529957
PACA,CAN,2099,3633.0168167255
PACA,CAN,2100,3626.377862248825
SNEL,CAN,2015,9880.204429105937
SNEL,CAN,2016,10050.638652582582
SNEL,CAN,2017,10144.900214048537
SNEL,CAN,2018,10329.066010557692
SNEL,CAN,2019,10552.604305625655
SNEL,CAN,2020,11014.57920756159
SNEL,CAN,2021,11160.872854582862
SNEL,CAN,2022,11355.98406650237
SNEL,CAN,2023,11565.188907683329
SNEL,CAN,2024,11732.026669821642
SNEL,CAN,2025,11857.727256499418
SNEL,CAN,2026,11983.786066053599
SNEL,CAN,2027,12080.396556972215
SNEL,CAN,2028,12139.796160197113
SNEL,CAN,2029,12152.616870032023
SNEL,CAN,2030,12106.0001110886
SNEL,CAN,2031,12005.152373044992
SNEL,CAN,2032,11835.87764927383
SNEL,CAN,2033,11590.553709415668
SNEL,CAN,2034,11279.223064481122
SNEL,CAN,2035,10907.81483188269
SNEL,CAN,2036,10520.707080133661
SNEL,CAN,2037,10086.410685298311
SNEL,CAN,2038,9602.75818089518
SNEL,CAN,2039,9085.771012520749
SNEL,CAN,2040,8545.99232998281
SNEL,CAN,2041,8218.327005265599
SNEL,CAN,2042,7996.757788620524
SNEL,CAN,2043,7792.9551731036945
SNEL,CAN,2044,7594.3007642221755
SNEL,CAN,2045,7399.080919401396
SNEL,CAN,2046,7207.823303995648
SNEL,CAN,2047,7019.7771304638945
SNEL,CAN,2048,6834.635545630581
SNEL,CAN,2049,6652.178102776905
SNEL,CAN,2050,6472.1449313914745
SNEL,CAN,2051,6290.65259381923
SNEL,CAN,2052,6110.359675095028
SNEL,CAN,2053,5931.289738950341
SNEL,CAN,2054,5753.336536196639
SNEL,CAN,2055,5576.0714210474935
SNEL,CAN,2056,5402.259174111123
SNEL,CAN,2057,5236.084364329871
SNEL,CAN,2058,5077.031972050087
SNEL,CAN,2059,4907.43288980245
SNEL,CAN,2060,4742.052381111079
SNEL,CAN,2061,4584.518495424771
SNEL,CAN,2062,4432.9148040265145
SNEL,CAN,2063,4285.411471941648
SNEL,CAN,2064,4140.584059719959
SNEL,CAN,2065,3999.4853370703972
SNEL,CAN,2066,3860.7710825811873
SNEL,CAN,2067,3724.6606289644615
SNEL,CAN,2068,3591.102193048705
SNEL,CAN,2069,3459.9079925107826
SNEL,CAN,2070,3330.754124409453
SNEL,CAN,2071,3203.29203972106
SNEL,CAN,2072,3077.879744209098
SNEL,CAN,2073,2954.47917507987
SNEL,CAN,2074,2833.0981076644653
SNEL,CAN,2075,2713.7321318656523
SNEL,CAN,2076,2595.4446576773057
SNEL,CAN,2077,2479.119214704128
SNEL,CAN,2078,2364.977271676256
SNEL,CAN,2079,2253.161381184954
SNEL,CAN,2080,2143.5343425622177
SNEL,CAN,2081,2035.3961163339757
SNEL,CAN,2082,1929.6817213408838
SNEL,CAN,2083,1826.4786424570584
SNEL,CAN,2084,1726.1374236665854
SNEL,CAN,2085,1628.6892076281274
SNEL,CAN,2086,1533.3136036920841
SNEL,CAN,2087,1442.724738856512
SNEL,CAN,2088,1357.8487029843523
SNEL,CAN,2089,1278.333929185718
SNEL,CAN,2090,1203.8085134327569
SNEL,CAN,2091,1133.3518846083748
SNEL,CAN,2092,1067.0512933506416
SNEL,CAN,2093,1004.5269164925105
SNEL,CAN,2094,945.6522081854058
SNEL,CAN,2095,890.1830048902744
SNEL,CAN,2096,837.6022648148669
SNEL,CAN,2097,788.0603753948409
SNEL,CAN,2098,741.3259902994304
SNEL,CAN,2099,697.2344732659047
SNEL,CAN,2100,655.6317391072038
NWTT,CAN,2015,310.5242365283645
NWTT,CAN,2016,315.8997141110476
NWTT,CAN,2017,318.82799250017854
NWTT,CAN,2018,323.9847278649969
NWTT,CAN,2019,331.8880396607692
NWTT,CAN,2020,348.64236508034105
NWTT,CAN,2021,352.1776342589993
NWTT,CAN,2022,357.5871666598854
NWTT,CAN,2023,362.9375019441505
NWTT,CAN,2024,368.42957683660256
NWTT,CAN,2025,374.52983592989864
NWTT,CAN,2026,382.29331777867617
NWTT,CAN,2027,390.5073034528488
NWTT,CAN,2028,398.7041856081502
NWTT,CAN,2029,406.36412934461526
NWTT,CAN,2030,412.8525389210118
NWTT,CAN,2031,418.0891479876163
NWTT,CAN,2032,421.9068796938722
NWTT,CAN,2033,424.0141283015831
NWTT,CAN,2034,424.20797966244226
NWTT,CAN,2035,420.5666043251425
NWTT,CAN,2036,415.00456118366
NWTT,CAN,2037,406.7139866082899
NWTT,CAN,2038,395.6913122392438
NWTT,CAN,2039,382.6002417020986
NWTT,CAN,2040,367.88976144526333
NWTT,CAN,2041,362.3492960459248
NWTT,CAN,2042,361.8149746215434
NWTT,CAN,2043,362.39029290655776
NWTT,CAN,2044,363.376319312316
NWTT,CAN,2045,364.5303560454029
NWTT,CAN,2046,365.7185790923478
NWTT,CAN,2047,366.75345468053655
NWTT,CAN,2048,367.48971229167864
NWTT,CAN,2049,367.8141871325321
NWTT,CAN,2050,367.6440529962475
NWTT,CAN,2051,366.72303015506145
NWTT,CAN,2052,365.18851592268453
NWTT,CAN,2053,363.0502323838009
NWTT,CAN,2054,360.3223583712862
NWTT,CAN,2055,357.03577429668326
NWTT,CAN,2056,353.448095828998
NWTT,CAN,2057,349.81854420500423
NWTT,CAN,2058,346.14703247753283
NWTT,CAN,2059,341.65085726793126
NWTT,CAN,2060,337.19048130513323
NWTT,CAN,2061,332.86163964908076
NWTT,CAN,2062,328.53143439731485
NWTT,CAN,2063,324.1015547853177
NWTT,CAN,2064,319.5120091051988
NWTT,CAN,2065,314.8319259413466
NWTT,CAN,2066,309.97305984656344
NWTT,CAN,2067,304.9716374139778
NWTT,CAN,2068,299.8353401360056
NWTT,CAN,2069,294.5613604516763
NWTT,CAN,2070,289.1434568672939
NWTT,CAN,2071,283.56163532466104
NWTT,CAN,2072,277.85175977406067
NWTT,CAN,2073,272.01105247542245
NWTT,CAN,2074,266.0491306846535
NWTT,CAN,2075,259.97392945728143
NWTT,CAN,2076,253.6930254651856
NWTT,CAN,2077,247.29677933120502
NWTT,CAN,2078,240.80955005908686
NWTT,CAN,2079,234.24558918842516
NWTT,CAN,2080,227.59655456579586
NWTT,CAN,2081,220.77222045604756
NWTT,CAN,2082,213.8735970824994
NWTT,CAN,2083,206.91387709478923
NWTT,CAN,2084,199.92376209776495
NWTT,CAN,2085,192.9079841895113
NWTT,CAN,2086,185.76179123857403
NWTT,CAN,2087,178.81955225457375
NWTT,CAN,2088,172.2064850820395
NWTT,CAN,2089,165.90202716456884
NWTT,CAN,2090,159.87789242871028
NWTT,CAN,2091,154.02722442569606
NWTT,CAN,2092,148.38382726399578
NWTT,CAN,2093,142.92216210300236
NWTT,CAN,2094,137.64152387043924
NWTT,CAN,2095,132.52152813679712
NWTT,CAN,2096,127.51035696471646
NWTT,CAN,2097,122.64303429462677
NWTT,CAN,2098,117.89943376694524
NWTT,CAN,2099,113.2714969822334
NWTT,CAN,2100,108.7534799228889
HBCO,CAN,2015,240.96705797226468
HBCO,CAN,2016,245.1506479664319
HBCO,CAN,2017,247.69741023800987
HBCO,CAN,2018,252.0363809005704
HBCO,CAN,2019,258.5940027973678
HBCO,CAN,2020,271.30802490484945
HBCO,CAN,2021,275.31767638606107
HBCO,CAN,2022,280.4445535423739
HBCO,CAN,2023,285.416194536793
HBCO,CAN,2024,290.64650377014124
HBCO,CAN,2025,296.6506365556401
HBCO,CAN,2026,304.398434451444
HBCO,CAN,2027,313.0553983917212
HBCO,CAN,2028,322.3409971713515
HBCO,CAN,2029,331.8999673839443
HBCO,CAN,2030,341.22580234097063
HBCO,CAN,2031,350.23064804687516
HBCO,CAN,2032,358.6001698926084
HBCO,CAN,2033,365.7525720118912
HBCO,CAN,2034,371.5556910537628
HBCO,CAN,2035,375.77484189321723
HBCO,CAN,2036,379.4522371904768
HBCO,CAN,2037,381.70438396033103
HBCO,CAN,2038,382.06188630524497
HBCO,CAN,2039,380.74671072250607
HBCO,CAN,2040,377.78974679079477
HBCO,CAN,2041,383.29669798633574
HBCO,CAN,2042,393.4955969401904
HBCO,CAN,2043,404.6223062156774
HBCO,CAN,2044,416.13736071982015
HBCO,CAN,2045,428.018292601713
HBCO,CAN,2046,440.3760949644793
HBCO,CAN,2047,453.21087815820505
HBCO,CAN,2048,466.54628347324956
HBCO,CAN,2049,480.3938957657749
HBCO,CAN,2050,494.7544002158868
HBCO,CAN,2051,509.374651856039
HBCO,CAN,2052,524.515377514552
HBCO,CAN,2053,540.1634422871699
HBCO,CAN,2054,556.2808662930513
HBCO,CAN,2055,572.8871107230887
HBCO,CAN,2056,590.4050831555189
HBCO,CAN,2057,609.1649886470203
