basin,year,land,Value
COD_CONG,2060,OSD,1.192
COD_CONG,2060,C_B,95.036
COD_CONG,2060,OTH_A,1.01
COD_CONG,2060,CEREAL,1.655
COD_CONG,2070,CROP_FLW,7.722
COD_CONG,2070,PDR,2.981
COD_CONG,2070,WHT,9.52
COD_CONG,2070,GRO,1.301
COD_CONG,2070,OSD,1.202
COD_CONG,2070,C_B,99.39
COD_CONG,2070,OTH_A,1.01
COD_CONG,2070,CEREAL,1.703
COD_CONG,2080,CROP_FLW,7.73
COD_CONG,2080,PDR,3.038
COD_CONG,2080,WHT,10.017
COD_CONG,2080,GRO,1.305
COD_CONG,2080,OSD,1.213
COD_CONG,2080,C_B,101.367
COD_CONG,2080,OTH_A,1.058
COD_CONG,2080,CEREAL,1.742
COD_CONG,2090,CROP_FLW,7.737
COD_CONG,2090,PDR,3.069
COD_CONG,2090,WHT,10.302
COD_CONG,2090,GRO,1.337
COD_CONG,2090,OSD,1.249
COD_CONG,2090,C_B,103.798
COD_CONG,2090,OTH_A,1.103
COD_CONG,2090,CEREAL,1.799
COD_CONG,2100,CROP_FLW,7.871
COD_CONG,2100,PDR,3.082
COD_CONG,2100,WHT,10.464
COD_CONG,2100,GRO,1.385
COD_CONG,2100,OSD,1.318
COD_CONG,2100,C_B,108.945
COD_CONG,2100,OTH_A,1.158
COD_CONG,2100,CEREAL,1.865
COG_CONG,2005,CROP_FLW,6.424
COG_CONG,2005,PDR,2.966
COG_CONG,2005,GRO,1.904
COG_CONG,2005,OSD,0.899
COG_CONG,2005,C_B,54.339
COG_CONG,2005,OTH_A,1.129
COG_CONG,2005,CEREAL,1.92
COG_CONG,2010,CROP_FLW,6.397
COG_CONG,2010,PDR,3.736
COG_CONG,2010,GRO,1.994
COG_CONG,2010,OSD,1.063
COG_CONG,2010,C_B,55.279
COG_CONG,2010,OTH_A,1.188
COG_CONG,2010,CEREAL,2.025
COG_CONG,2020,CROP_FLW,6.638
COG_CONG,2020,PDR,4.244
COG_CONG,2020,GRO,2.438
COG_CONG,2020,OSD,1.146
COG_CONG,2020,C_B,58.737
COG_CONG,2020,OTH_A,1.297
COG_CONG,2020,CEREAL,2.461
COG_CONG,2030,CROP_FLW,6.648
COG_CONG,2030,PDR,4.858
COG_CONG,2030,GRO,2.536
COG_CONG,2030,OSD,1.24
COG_CONG,2030,C_B,68.39
COG_CONG,2030,OTH_A,1.32
COG_CONG,2030,CEREAL,2.572
COG_CONG,2040,CROP_FLW,6.62
COG_CONG,2040,PDR,5.51
COG_CONG,2040,GRO,2.752
COG_CONG,2040,OSD,1.298
COG_CONG,2040,C_B,77.195
COG_CONG,2040,OTH_A,1.371
COG_CONG,2040,CEREAL,2.802
COG_CONG,2050,CROP_FLW,6.454
COG_CONG,2050,PDR,5.798
COG_CONG,2050,GRO,2.817
COG_CONG,2050,OSD,1.329
COG_CONG,2050,C_B,79.129
COG_CONG,2050,OTH_A,1.422
COG_CONG,2050,CEREAL,2.879
COG_CONG,2060,CROP_FLW,6.567
COG_CONG,2060,PDR,5.874
COG_CONG,2060,GRO,2.97
COG_CONG,2060,OSD,1.436
COG_CONG,2060,C_B,84.294
COG_CONG,2060,OTH_A,1.538
COG_CONG,2060,CEREAL,3.037
COG_CONG,2070,CROP_FLW,6.437
COG_CONG,2070,PDR,6.077
COG_CONG,2070,GRO,3.218
COG_CONG,2070,OSD,1.597
COG_CONG,2070,C_B,90.975
COG_CONG,2070,OTH_A,1.677
COG_CONG,2070,CEREAL,3.291
COG_CONG,2080,CROP_FLW,6.437
COG_CONG,2080,PDR,6.616
COG_CONG,2080,GRO,3.564
COG_CONG,2080,OSD,1.8
COG_CONG,2080,C_B,101.833
COG_CONG,2080,OTH_A,1.822
COG_CONG,2080,CEREAL,3.646
COG_CONG,2090,CROP_FLW,7.23
COG_CONG,2090,PDR,7.267
COG_CONG,2090,GRO,3.847
COG_CONG,2090,OSD,1.881
COG_CONG,2090,C_B,117.527
COG_CONG,2090,OTH_A,1.798
COG_CONG,2090,CEREAL,3.945
COG_CONG,2100,CROP_FLW,7.456
COG_CONG,2100,PDR,7.336
COG_CONG,2100,GRO,3.999
COG_CONG,2100,OSD,1.88
COG_CONG,2100,C_B,140.298
COG_CONG,2100,OTH_A,1.939
COG_CONG,2100,CEREAL,4.105
COG_GFGU,2005,CROP_FLW,5.334
COG_GFGU,2005,PDR,2.157
COG_GFGU,2005,GRO,0.934
COG_GFGU,2005,OSD,0.956
COG_GFGU,2005,C_B,49.791
COG_GFGU,2005,OTH_A,0.929
COG_GFGU,2005,CEREAL,0.945
COG_GFGU,2010,CROP_FLW,5.334
COG_GFGU,2010,PDR,2.799
COG_GFGU,2010,GRO,1.028
COG_GFGU,2010,OSD,1.264
COG_GFGU,2010,C_B,50.37
COG_GFGU,2010,OTH_A,1.09
COG_GFGU,2010,CEREAL,1.048
COG_GFGU,2020,CROP_FLW,5.568
COG_GFGU,2020,PDR,3.32
COG_GFGU,2020,GRO,1.579
COG_GFGU,2020,OSD,1.333
COG_GFGU,2020,C_B,51.299
COG_GFGU,2020,OTH_A,1.252
COG_GFGU,2020,CEREAL,1.592
COG_GFGU,2030,CROP_FLW,5.499
COG_GFGU,2030,PDR,3.697
COG_GFGU,2030,GRO,1.663
COG_GFGU,2030,OSD,1.371
COG_GFGU,2030,C_B,54.369
COG_GFGU,2030,OTH_A,1.27
COG_GFGU,2030,CEREAL,1.682
COG_GFGU,2040,CROP_FLW,5.459
COG_GFGU,2040,PDR,4.072
COG_GFGU,2040,GRO,1.799
COG_GFGU,2040,OSD,1.373
COG_GFGU,2040,C_B,54.444
COG_GFGU,2040,OTH_A,1.307
COG_GFGU,2040,CEREAL,1.823
COG_GFGU,2050,CROP_FLW,5.467
COG_GFGU,2050,PDR,4.187
COG_GFGU,2050,GRO,1.87
COG_GFGU,2050,OSD,1.455
COG_GFGU,2050,C_B,55.839
COG_GFGU,2050,OTH_A,1.43
COG_GFGU,2050,CEREAL,1.899
COG_GFGU,2060,CROP_FLW,5.415
COG_GFGU,2060,PDR,4.285
COG_GFGU,2060,GRO,2.066
COG_GFGU,2060,OSD,1.567
COG_GFGU,2060,C_B,57.87
COG_GFGU,2060,OTH_A,1.638
COG_GFGU,2060,CEREAL,2.096
COG_GFGU,2070,CROP_FLW,5.478
COG_GFGU,2070,PDR,4.681
COG_GFGU,2070,GRO,2.379
COG_GFGU,2070,OSD,1.744
COG_GFGU,2070,C_B,60.862
COG_GFGU,2070,OTH_A,1.943
COG_GFGU,2070,CEREAL,2.413
COG_GFGU,2080,CROP_FLW,5.511
COG_GFGU,2080,PDR,5.311
COG_GFGU,2080,GRO,2.793
COG_GFGU,2080,OSD,1.918
COG_GFGU,2080,C_B,65.252
COG_GFGU,2080,OTH_A,2.325
COG_GFGU,2080,CEREAL,2.832
COG_GFGU,2090,CROP_FLW,6.685
COG_GFGU,2090,PDR,5.694
COG_GFGU,2090,GRO,2.93
COG_GFGU,2090,OSD,1.971
COG_GFGU,2090,C_B,71.026
COG_GFGU,2090,OTH_A,2.465
COG_GFGU,2090,CEREAL,2.977
COG_GFGU,2100,CROP_FLW,6.921
COG_GFGU,2100,PDR,5.728
COG_GFGU,2100,GRO,3.023
COG_GFGU,2100,OSD,2.034
COG_GFGU,2100,C_B,78.365
COG_GFGU,2100,OTH_A,2.174
COG_GFGU,2100,CEREAL,3.074
COL_AMAZ,2005,CROP_FLW,10.826
COL_AMAZ,2005,WHT,3.77
COL_AMAZ,2005,GRO,3.776
COL_AMAZ,2005,OSD,4.19
COL_AMAZ,2005,C_B,106.703
COL_AMAZ,2005,OTH_A,3.133
COL_AMAZ,2005,CEREAL,3.776
COL_AMAZ,2010,CROP_FLW,10.103
COL_AMAZ,2010,WHT,4.236
COL_AMAZ,2010,GRO,3.826
COL_AMAZ,2010,OSD,4.207
COL_AMAZ,2010,C_B,127.686
COL_AMAZ,2010,OTH_A,3.238
COL_AMAZ,2010,CEREAL,3.828
COL_AMAZ,2020,CROP_FLW,10.881
COL_AMAZ,2020,WHT,4.269
COL_AMAZ,2020,GRO,3.883
COL_AMAZ,2020,OSD,5.225
COL_AMAZ,2020,C_B,141.944
COL_AMAZ,2020,OTH_A,3.475
COL_AMAZ,2020,CEREAL,3.885
COL_AMAZ,2030,CROP_FLW,10.927
COL_AMAZ,2030,WHT,4.266
COL_AMAZ,2030,GRO,4.058
COL_AMAZ,2030,OSD,5.625
COL_AMAZ,2030,C_B,149.997
COL_AMAZ,2030,OTH_A,3.75
COL_AMAZ,2030,CEREAL,4.059
COL_AMAZ,2040,CROP_FLW,10.945
COL_AMAZ,2040,WHT,4.268
COL_AMAZ,2040,GRO,4.129
COL_AMAZ,2040,OSD,5.783
COL_AMAZ,2040,C_B,155.686
COL_AMAZ,2040,OTH_A,4.003
COL_AMAZ,2040,CEREAL,4.13
COL_AMAZ,2050,CROP_FLW,11.276
COL_AMAZ,2050,WHT,4.263
COL_AMAZ,2050,GRO,4.133
COL_AMAZ,2050,OSD,6.01
COL_AMAZ,2050,C_B,158.041
COL_AMAZ,2050,OTH_A,4.172
COL_AMAZ,2050,CEREAL,4.134
COL_AMAZ,2060,CROP_FLW,11.06
COL_AMAZ,2060,WHT,4.256
COL_AMAZ,2060,GRO,4.138
COL_AMAZ,2060,OSD,6.167
COL_AMAZ,2060,C_B,162.819
COL_AMAZ,2060,OTH_A,4.489
COL_AMAZ,2060,CEREAL,4.139
COL_AMAZ,2070,CROP_FLW,11.074
COL_AMAZ,2070,WHT,4.261
COL_AMAZ,2070,GRO,4.151
COL_AMAZ,2070,OSD,6.232
COL_AMAZ,2070,C_B,166.757
COL_AMAZ,2070,OTH_A,4.797
COL_AMAZ,2070,CEREAL,4.152
COL_AMAZ,2080,CROP_FLW,11.248
COL_AMAZ,2080,WHT,4.265
COL_AMAZ,2080,GRO,4.164
COL_AMAZ,2080,OSD,6.363
COL_AMAZ,2080,C_B,168.87
COL_AMAZ,2080,OTH_A,4.973
COL_AMAZ,2080,CEREAL,4.165
COL_AMAZ,2090,CROP_FLW,11.313
COL_AMAZ,2090,WHT,4.259
COL_AMAZ,2090,GRO,4.171
COL_AMAZ,2090,OSD,6.469
COL_AMAZ,2090,C_B,170.309
COL_AMAZ,2090,OTH_A,5.08
COL_AMAZ,2090,CEREAL,4.172
COL_AMAZ,2100,CROP_FLW,11.466
COL_AMAZ,2100,WHT,4.257
COL_AMAZ,2100,GRO,4.206
COL_AMAZ,2100,OSD,6.478
COL_AMAZ,2100,C_B,171.333
COL_AMAZ,2100,OTH_A,5.167
COL_AMAZ,2100,CEREAL,4.207
COL_CARC,2005,CROP_FLW,9.73
COL_CARC,2005,PDR,4.764
COL_CARC,2005,WHT,2.195
COL_CARC,2005,GRO,3.48
COL_CARC,2005,OSD,3.849
COL_CARC,2005,C_B,81.263
COL_CARC,2005,OTH_A,3.231
COL_CARC,2005,CEREAL,3.732
COL_CARC,2010,CROP_FLW,7.804
COL_CARC,2010,PDR,4.777
COL_CARC,2010,WHT,3.347
COL_CARC,2010,GRO,3.578
COL_CARC,2010,OSD,3.86
COL_CARC,2010,C_B,95.159
COL_CARC,2010,OTH_A,3.297
COL_CARC,2010,CEREAL,3.864
COL_CARC,2020,CROP_FLW,7.722
COL_CARC,2020,PDR,4.864
COL_CARC,2020,WHT,3.61
COL_CARC,2020,GRO,3.697
COL_CARC,2020,OSD,4.251
COL_CARC,2020,C_B,99.666
COL_CARC,2020,OTH_A,3.483
COL_CARC,2020,CEREAL,4.027
COL_CARC,2030,CROP_FLW,7.834
COL_CARC,2030,PDR,4.964
COL_CARC,2030,WHT,3.711
COL_CARC,2030,GRO,3.751
COL_CARC,2030,OSD,4.333
COL_CARC,2030,C_B,101.702
COL_CARC,2030,OTH_A,3.577
COL_CARC,2030,CEREAL,4.125
COL_CARC,2040,CROP_FLW,7.835
COL_CARC,2040,PDR,4.953
COL_CARC,2040,WHT,3.723
COL_CARC,2040,GRO,3.765
COL_CARC,2040,OSD,4.343
COL_CARC,2040,C_B,103.181
COL_CARC,2040,OTH_A,3.678
COL_CARC,2040,CEREAL,4.14
COL_CARC,2050,CROP_FLW,7.833
COL_CARC,2050,PDR,4.961
COL_CARC,2050,WHT,3.743
COL_CARC,2050,GRO,3.763
COL_CARC,2050,OSD,4.346
COL_CARC,2050,C_B,103.862
COL_CARC,2050,OTH_A,3.73
COL_CARC,2050,CEREAL,4.116
COL_CARC,2060,CROP_FLW,7.861
COL_CARC,2060,PDR,5.023
COL_CARC,2060,WHT,3.757
COL_CARC,2060,GRO,3.76
COL_CARC,2060,OSD,4.307
COL_CARC,2060,C_B,104.614
COL_CARC,2060,OTH_A,3.783
COL_CARC,2060,CEREAL,4.096
COL_CARC,2070,CROP_FLW,8.556
COL_CARC,2070,PDR,5.191
COL_CARC,2070,WHT,3.765
COL_CARC,2070,GRO,3.767
COL_CARC,2070,OSD,4.426
COL_CARC,2070,C_B,105.094
COL_CARC,2070,OTH_A,3.827
COL_CARC,2070,CEREAL,4.107
COL_CARC,2080,CROP_FLW,8.775
COL_CARC,2080,PDR,5.297
COL_CARC,2080,WHT,3.772
COL_CARC,2080,GRO,3.782
COL_CARC,2080,OSD,4.41
COL_CARC,2080,C_B,104.888
COL_CARC,2080,OTH_A,3.864
COL_CARC,2080,CEREAL,4.101
COL_CARC,2090,CROP_FLW,8.94
COL_CARC,2090,PDR,5.33
COL_CARC,2090,WHT,3.778
COL_CARC,2090,GRO,3.747
COL_CARC,2090,OSD,4.422
COL_CARC,2090,C_B,104.468
COL_CARC,2090,OTH_A,3.881
COL_CARC,2090,CEREAL,4.037
COL_CARC,2100,CROP_FLW,8.941
COL_CARC,2100,PDR,5.319
COL_CARC,2100,WHT,3.876
COL_CARC,2100,GRO,3.807
COL_CARC,2100,OSD,4.34
COL_CARC,2100,C_B,107.356
COL_CARC,2100,OTH_A,3.983
COL_CARC,2100,CEREAL,4.062
COL_CEPC,2005,CROP_FLW,5.041
COL_CEPC,2005,PDR,5.361
COL_CEPC,2005,WHT,3.531
COL_CEPC,2005,GRO,3.888
COL_CEPC,2005,OSD,3.715
COL_CEPC,2005,C_B,84.577
COL_CEPC,2005,OTH_A,3.381
COL_CEPC,2005,CEREAL,3.974
COL_CEPC,2010,CROP_FLW,6.948
COL_CEPC,2010,PDR,5.347
COL_CEPC,2010,WHT,4.059
COL_CEPC,2010,GRO,3.951
COL_CEPC,2010,OSD,3.727
COL_CEPC,2010,C_B,100.456
COL_CEPC,2010,OTH_A,3.468
COL_CEPC,2010,CEREAL,4.049
COL_CEPC,2020,CROP_FLW,6.339
COL_CEPC,2020,PDR,5.221
COL_CEPC,2020,WHT,4.375
COL_CEPC,2020,GRO,4.112
COL_CEPC,2020,OSD,5.209
COL_CEPC,2020,C_B,123.218
COL_CEPC,2020,OTH_A,3.671
COL_CEPC,2020,CEREAL,4.21
COL_CEPC,2030,CROP_FLW,6.351
COL_CEPC,2030,PDR,5.07
COL_CEPC,2030,WHT,4.371
COL_CEPC,2030,GRO,4.283
COL_CEPC,2030,OSD,5.476
COL_CEPC,2030,C_B,135.494
COL_CEPC,2030,OTH_A,3.885
COL_CEPC,2030,CEREAL,4.353
COL_CEPC,2040,CROP_FLW,6.351
COL_CEPC,2040,PDR,5.038
COL_CEPC,2040,WHT,4.369
COL_CEPC,2040,GRO,4.353
COL_CEPC,2040,OSD,5.483
COL_CEPC,2040,C_B,142.702
COL_CEPC,2040,OTH_A,3.981
COL_CEPC,2040,CEREAL,4.412
COL_CEPC,2050,CROP_FLW,6.637
COL_CEPC,2050,PDR,5.197
COL_CEPC,2050,WHT,4.367
COL_CEPC,2050,GRO,4.402
COL_CEPC,2050,OSD,5.877
COL_CEPC,2050,C_B,147.424
COL_CEPC,2050,OTH_A,4.054
COL_CEPC,2050,CEREAL,4.46
COL_CEPC,2060,CROP_FLW,6.965
COL_CEPC,2060,PDR,5.277
COL_CEPC,2060,WHT,4.365
COL_CEPC,2060,GRO,4.402
COL_CEPC,2060,OSD,5.947
COL_CEPC,2060,C_B,156.463
COL_CEPC,2060,OTH_A,4.11
COL_CEPC,2060,CEREAL,4.456
COL_CEPC,2070,CROP_FLW,7.417
COL_CEPC,2070,PDR,5.398
COL_CEPC,2070,WHT,4.364
COL_CEPC,2070,GRO,4.402
COL_CEPC,2070,OSD,6.074
COL_CEPC,2070,C_B,161.395
COL_CEPC,2070,OTH_A,4.157
COL_CEPC,2070,CEREAL,4.454
COL_CEPC,2080,CROP_FLW,7.43
COL_CEPC,2080,PDR,5.587
COL_CEPC,2080,WHT,4.363
COL_CEPC,2080,GRO,4.409
COL_CEPC,2080,OSD,6.309
COL_CEPC,2080,C_B,163.886
COL_CEPC,2080,OTH_A,4.197
COL_CEPC,2080,CEREAL,4.459
COL_CEPC,2090,CROP_FLW,7.09
COL_CEPC,2090,PDR,5.794
COL_CEPC,2090,WHT,4.32
COL_CEPC,2090,GRO,4.461
COL_CEPC,2090,OSD,6.539
COL_CEPC,2090,C_B,164.726
COL_CEPC,2090,OTH_A,4.196
COL_CEPC,2090,CEREAL,4.506
COL_CEPC,2100,CROP_FLW,6.77
COL_CEPC,2100,PDR,6.006
COL_CEPC,2100,WHT,4.325
COL_CEPC,2100,GRO,4.494
COL_CEPC,2100,OSD,6.716
COL_CEPC,2100,C_B,173.138
COL_CEPC,2100,OTH_A,4.312
COL_CEPC,2100,CEREAL,4.54
COL_MAGD,2005,CROP_FLW,9.084
COL_MAGD,2005,PDR,4.882
COL_MAGD,2005,WHT,3.375
COL_MAGD,2005,GRO,3.716
COL_MAGD,2005,OSD,4.142
COL_MAGD,2005,C_B,70.902
COL_MAGD,2005,OTH_A,3.401
COL_MAGD,2005,CEREAL,4.037
COL_MAGD,2010,CROP_FLW,6.364
COL_MAGD,2010,PDR,4.897
COL_MAGD,2010,WHT,3.949
COL_MAGD,2010,GRO,3.898
COL_MAGD,2010,OSD,4.158
COL_MAGD,2010,C_B,84.177
COL_MAGD,2010,OTH_A,3.469
COL_MAGD,2010,CEREAL,4.206
COL_MAGD,2020,CROP_FLW,5.731
COL_MAGD,2020,PDR,4.928
COL_MAGD,2020,WHT,4.265
COL_MAGD,2020,GRO,4.053
COL_MAGD,2020,OSD,4.668
COL_MAGD,2020,C_B,96.543
COL_MAGD,2020,OTH_A,3.673
COL_MAGD,2020,CEREAL,4.363
COL_MAGD,2030,CROP_FLW,5.763
COL_MAGD,2030,PDR,4.92
COL_MAGD,2030,WHT,4.385
COL_MAGD,2030,GRO,4.097
COL_MAGD,2030,OSD,4.918
COL_MAGD,2030,C_B,102.426
COL_MAGD,2030,OTH_A,3.801
COL_MAGD,2030,CEREAL,4.41
COL_MAGD,2040,CROP_FLW,5.791
COL_MAGD,2040,PDR,4.848
COL_MAGD,2040,WHT,4.493
COL_MAGD,2040,GRO,4.077
COL_MAGD,2040,OSD,4.965
COL_MAGD,2040,C_B,108.858
COL_MAGD,2040,OTH_A,3.867
COL_MAGD,2040,CEREAL,4.379
COL_MAGD,2050,CROP_FLW,5.817
COL_MAGD,2050,PDR,4.85
COL_MAGD,2050,WHT,4.626
COL_MAGD,2050,GRO,4.235
COL_MAGD,2050,OSD,5.129
COL_MAGD,2050,C_B,121.139
COL_MAGD,2050,OTH_A,4.174
COL_MAGD,2050,CEREAL,4.463
COL_MAGD,2060,CROP_FLW,5.824
COL_MAGD,2060,PDR,4.851
COL_MAGD,2060,WHT,4.723
COL_MAGD,2060,GRO,4.368
COL_MAGD,2060,OSD,5.244
COL_MAGD,2060,C_B,130.994
COL_MAGD,2060,OTH_A,4.362
COL_MAGD,2060,CEREAL,4.535
COL_MAGD,2070,CROP_FLW,5.836
COL_MAGD,2070,PDR,4.844
COL_MAGD,2070,WHT,4.782
COL_MAGD,2070,GRO,4.456
COL_MAGD,2070,OSD,5.309
COL_MAGD,2070,C_B,136.838
COL_MAGD,2070,OTH_A,4.468
COL_MAGD,2070,CEREAL,4.582
COL_MAGD,2080,CROP_FLW,5.842
COL_MAGD,2080,PDR,4.836
COL_MAGD,2080,WHT,4.43
COL_MAGD,2080,GRO,4.534
COL_MAGD,2080,OSD,5.309
COL_MAGD,2080,C_B,140.147
COL_MAGD,2080,OTH_A,4.509
COL_MAGD,2080,CEREAL,4.62
COL_MAGD,2090,CROP_FLW,5.872
COL_MAGD,2090,PDR,4.836
COL_MAGD,2090,WHT,4.306
COL_MAGD,2090,GRO,4.403
COL_MAGD,2090,OSD,5.307
COL_MAGD,2090,C_B,142.645
COL_MAGD,2090,OTH_A,4.522
COL_MAGD,2090,CEREAL,4.518
COL_MAGD,2100,CROP_FLW,6.138
COL_MAGD,2100,PDR,4.855
COL_MAGD,2100,WHT,4.227
COL_MAGD,2100,GRO,4.307
COL_MAGD,2100,OSD,5.35
COL_MAGD,2100,C_B,143.474
COL_MAGD,2100,OTH_A,4.523
COL_MAGD,2100,CEREAL,4.443
COL_ORIN,2005,CROP_FLW,11.079
COL_ORIN,2005,PDR,4.712
COL_ORIN,2005,WHT,3.089
COL_ORIN,2005,GRO,3.955
COL_ORIN,2005,OSD,4.102
COL_ORIN,2005,C_B,130.468
COL_ORIN,2005,OTH_A,3.448
COL_ORIN,2005,CEREAL,4.258
COL_ORIN,2010,CROP_FLW,8.044
COL_ORIN,2010,PDR,4.76
COL_ORIN,2010,WHT,3.688
COL_ORIN,2010,GRO,4.026
COL_ORIN,2010,OSD,4.115
COL_ORIN,2010,C_B,156.648
COL_ORIN,2010,OTH_A,3.529
COL_ORIN,2010,CEREAL,4.345
COL_ORIN,2020,CROP_FLW,8.62
COL_ORIN,2020,PDR,5.001
COL_ORIN,2020,WHT,3.872
COL_ORIN,2020,GRO,4.389
COL_ORIN,2020,OSD,4.579
COL_ORIN,2020,C_B,204.779
COL_ORIN,2020,OTH_A,3.835
COL_ORIN,2020,CEREAL,4.679
COL_ORIN,2030,CROP_FLW,8.652
COL_ORIN,2030,PDR,5.275
COL_ORIN,2030,WHT,4.054
COL_ORIN,2030,GRO,4.507
COL_ORIN,2030,OSD,4.782
COL_ORIN,2030,C_B,226.481
COL_ORIN,2030,OTH_A,4.011
COL_ORIN,2030,CEREAL,4.895
COL_ORIN,2040,CROP_FLW,8.701
COL_ORIN,2040,PDR,5.424
COL_ORIN,2040,WHT,4.207
COL_ORIN,2040,GRO,4.581
COL_ORIN,2040,OSD,4.874
COL_ORIN,2040,C_B,253.649
COL_ORIN,2040,OTH_A,4.204
COL_ORIN,2040,CEREAL,5.024
COL_ORIN,2050,CROP_FLW,8.698
COL_ORIN,2050,PDR,5.529
COL_ORIN,2050,WHT,4.401
COL_ORIN,2050,GRO,4.993
COL_ORIN,2050,OSD,4.935
COL_ORIN,2050,C_B,289.67
COL_ORIN,2050,OTH_A,4.388
COL_ORIN,2050,CEREAL,5.272
COL_ORIN,2060,CROP_FLW,8.695
COL_ORIN,2060,PDR,5.582
COL_ORIN,2060,WHT,4.574
COL_ORIN,2060,GRO,5.344
COL_ORIN,2060,OSD,4.963
COL_ORIN,2060,C_B,324.581
COL_ORIN,2060,OTH_A,4.625
COL_ORIN,2060,CEREAL,5.46
COL_ORIN,2070,CROP_FLW,8.698
COL_ORIN,2070,PDR,5.624
COL_ORIN,2070,WHT,4.688
COL_ORIN,2070,GRO,5.369
COL_ORIN,2070,OSD,4.977
COL_ORIN,2070,C_B,346.197
COL_ORIN,2070,OTH_A,4.791
COL_ORIN,2070,CEREAL,5.491
COL_ORIN,2080,CROP_FLW,8.701
COL_ORIN,2080,PDR,5.662
COL_ORIN,2080,WHT,4.486
COL_ORIN,2080,GRO,5.334
COL_ORIN,2080,OSD,5.0
COL_ORIN,2080,C_B,360.742
COL_ORIN,2080,OTH_A,4.992
COL_ORIN,2080,CEREAL,5.485
COL_ORIN,2090,CROP_FLW,8.704
COL_ORIN,2090,PDR,5.663
COL_ORIN,2090,WHT,4.355
COL_ORIN,2090,GRO,5.29
COL_ORIN,2090,OSD,5.007
COL_ORIN,2090,C_B,370.197
COL_ORIN,2090,OTH_A,5.141
COL_ORIN,2090,CEREAL,5.451
COL_ORIN,2100,CROP_FLW,9.221
COL_ORIN,2100,PDR,5.849
COL_ORIN,2100,WHT,4.3
COL_ORIN,2100,GRO,5.367
COL_ORIN,2100,OSD,5.014
COL_ORIN,2100,C_B,373.045
COL_ORIN,2100,OTH_A,5.235
COL_ORIN,2100,CEREAL,5.57
COM_MADA,2005,CROP_FLW,5.607
COM_MADA,2010,CROP_FLW,5.607
COM_MADA,2020,CROP_FLW,5.607
COM_MADA,2030,CROP_FLW,5.607
COM_MADA,2040,CROP_FLW,5.607
COM_MADA,2050,CROP_FLW,5.607
COM_MADA,2060,CROP_FLW,5.607
COM_MADA,2070,CROP_FLW,5.607
COM_MADA,2080,CROP_FLW,5.607
COM_MADA,2090,CROP_FLW,5.607
COM_MADA,2100,CROP_FLW,5.607
CRI_SCAM,2005,CROP_FLW,8.106
CRI_SCAM,2005,PDR,5.273
CRI_SCAM,2005,GRO,4.121
CRI_SCAM,2005,OSD,4.088
CRI_SCAM,2005,C_B,68.037
CRI_SCAM,2005,OTH_A,3.335
CRI_SCAM,2005,CEREAL,4.722
CRI_SCAM,2010,CROP_FLW,8.059
CRI_SCAM,2010,PDR,5.126
CRI_SCAM,2010,GRO,4.335
CRI_SCAM,2010,OSD,4.302
CRI_SCAM,2010,C_B,68.918
CRI_SCAM,2010,OTH_A,3.349
CRI_SCAM,2010,CEREAL,4.851
CRI_SCAM,2020,CROP_FLW,8.213
CRI_SCAM,2020,PDR,5.829
CRI_SCAM,2020,GRO,4.409
CRI_SCAM,2020,OSD,4.48
CRI_SCAM,2020,C_B,70.18
CRI_SCAM,2020,OTH_A,3.389
CRI_SCAM,2020,CEREAL,5.276
CRI_SCAM,2030,CROP_FLW,8.217
CRI_SCAM,2030,PDR,5.713
CRI_SCAM,2030,GRO,4.464
CRI_SCAM,2030,OSD,4.648
CRI_SCAM,2030,C_B,71.438
CRI_SCAM,2030,OTH_A,3.408
CRI_SCAM,2030,CEREAL,5.25
CRI_SCAM,2040,CROP_FLW,8.23
CRI_SCAM,2040,PDR,5.477
CRI_SCAM,2040,GRO,4.369
CRI_SCAM,2040,OSD,4.73
CRI_SCAM,2040,C_B,71.823
CRI_SCAM,2040,OTH_A,3.416
CRI_SCAM,2040,CEREAL,5.082
CRI_SCAM,2050,CROP_FLW,8.237
CRI_SCAM,2050,PDR,5.452
CRI_SCAM,2050,GRO,4.289
CRI_SCAM,2050,OSD,4.795
CRI_SCAM,2050,C_B,72.21
CRI_SCAM,2050,OTH_A,3.425
CRI_SCAM,2050,CEREAL,5.012
CRI_SCAM,2060,CROP_FLW,8.248
CRI_SCAM,2060,PDR,5.508
CRI_SCAM,2060,GRO,4.213
CRI_SCAM,2060,OSD,4.843
CRI_SCAM,2060,C_B,72.468
CRI_SCAM,2060,OTH_A,3.434
CRI_SCAM,2060,CEREAL,4.966
CRI_SCAM,2070,CROP_FLW,8.257
CRI_SCAM,2070,PDR,5.577
CRI_SCAM,2070,GRO,4.147
CRI_SCAM,2070,OSD,4.892
CRI_SCAM,2070,C_B,72.739
CRI_SCAM,2070,OTH_A,3.441
CRI_SCAM,2070,CEREAL,4.918
CRI_SCAM,2080,CROP_FLW,8.202
CRI_SCAM,2080,PDR,5.662
CRI_SCAM,2080,GRO,4.152
CRI_SCAM,2080,OSD,4.937
CRI_SCAM,2080,C_B,73.03
CRI_SCAM,2080,OTH_A,3.447
CRI_SCAM,2080,CEREAL,4.901
CRI_SCAM,2090,CROP_FLW,8.088
CRI_SCAM,2090,PDR,5.729
CRI_SCAM,2090,GRO,4.133
CRI_SCAM,2090,OSD,4.975
CRI_SCAM,2090,C_B,73.249
CRI_SCAM,2090,OTH_A,3.451
