basin,year,land,Value
AFG_AMDA,2065,WHT,2.234730966297165
AFG_AMDA,2065,GRO,1.7837199760765874
AFG_AMDA,2065,OSD,3.322064145309354
AFG_AMDA,2065,OTH_A,1.078179026829266
AFG_AMDA,2065,CEREAL,2.1944526565965923
AFG_AMDA,2066,CROP_FLW,3.3410370261577027
AFG_AMDA,2066,PDR,2.831928072758456
AFG_AMDA,2066,WHT,2.2296876712756433
AFG_AMDA,2066,GRO,1.782084891437652
AFG_AMDA,2066,OSD,3.299110038425587
AFG_AMDA,2066,OTH_A,1.067438126333686
AFG_AMDA,2066,CEREAL,2.1892543085680622
AFG_AMDA,2067,CROP_FLW,3.342317400994619
AFG_AMDA,2067,PDR,2.807848073504207
AFG_AMDA,2067,WHT,2.224655757858913
AFG_AMDA,2067,GRO,1.78045130563363
AFG_AMDA,2067,OSD,3.2763145350484906
AFG_AMDA,2067,OTH_A,1.0568042274960732
AFG_AMDA,2067,CEREAL,2.1840682746909197
AFG_AMDA,2068,CROP_FLW,3.3435982665054507
AFG_AMDA,2068,PDR,2.7839728274602042
AFG_AMDA,2068,WHT,2.219635200361202
AFG_AMDA,2068,GRO,1.7788192172905828
AFG_AMDA,2068,OSD,3.25367653929259
AFG_AMDA,2068,OTH_A,1.046276264357869
AFG_AMDA,2068,CEREAL,2.1788945257946803
AFG_AMDA,2069,CROP_FLW,3.3448796228782394
AFG_AMDA,2069,PDR,2.760300593601598
AFG_AMDA,2069,WHT,2.214625973154706
AFG_AMDA,2069,GRO,1.7771886250358315
AFG_AMDA,2069,OSD,3.231194962844531
AFG_AMDA,2069,OTH_A,1.0358531815796743
AFG_AMDA,2069,CEREAL,2.1737330327779634
AFG_AMDA,2070,CROP_FLW,3.346161470301094
AFG_AMDA,2070,PDR,2.7368296457075414
AFG_AMDA,2070,WHT,2.2096280506694534
AFG_AMDA,2070,GRO,1.7755595274979543
AFG_AMDA,2070,OSD,3.2088687249107606
AFG_AMDA,2070,OTH_A,1.02553393433546
AFG_AMDA,2070,CEREAL,2.1685837666083216
AFG_AMDA,2071,CROP_FLW,3.3460204079109745
AFG_AMDA,2071,PDR,2.7041362835864637
AFG_AMDA,2071,WHT,2.214969647265309
AFG_AMDA,2071,GRO,1.7775007861454137
AFG_AMDA,2071,OSD,3.165616752912602
AFG_AMDA,2071,OTH_A,1.0138067152375652
AFG_AMDA,2071,CEREAL,2.171947058126832
AFG_AMDA,2072,CROP_FLW,3.345879351467549
AFG_AMDA,2072,PDR,2.6718334667550634
AFG_AMDA,2072,WHT,2.2203241567376932
AFG_AMDA,2072,GRO,1.779444167214047
AFG_AMDA,2072,OSD,3.122947769263954
AFG_AMDA,2072,OTH_A,1.00221359961803
AFG_AMDA,2072,CEREAL,2.1753155658283707
AFG_AMDA,2073,CROP_FLW,3.3457383009705666
AFG_AMDA,2073,PDR,2.6399165298741583
AFG_AMDA,2073,WHT,2.225691610302438
AFG_AMDA,2073,GRO,1.7813896730243441
AFG_AMDA,2073,OSD,3.080853915931991
AFG_AMDA,2073,OTH_A,0.990753053972384
AFG_AMDA,2073,CEREAL,2.1786892978028
AFG_AMDA,2074,CROP_FLW,3.3455972564197762
AFG_AMDA,2074,PDR,2.608380863335337
AFG_AMDA,2074,WHT,2.231072039250836
AFG_AMDA,2074,GRO,1.7833373058993325
AFG_AMDA,2074,OSD,3.0393274408014097
AFG_AMDA,2074,OTH_A,0.9794235623321378
AFG_AMDA,2074,CEREAL,2.1820682621525287
AFG_AMDA,2075,CROP_FLW,3.3454562178149287
AFG_AMDA,2075,PDR,2.5772219125952134
AFG_AMDA,2075,WHT,2.2364654749498265
AFG_AMDA,2075,GRO,1.785287068164579
AFG_AMDA,2075,OSD,2.9983606962467744
AFG_AMDA,2075,OTH_A,0.9682236260642538
AFG_AMDA,2075,CEREAL,2.185452466992532
AFG_AMDA,2076,CROP_FLW,3.345315185155772
AFG_AMDA,2076,PDR,2.546435177517638
AFG_AMDA,2076,WHT,2.2418719488421726
AFG_AMDA,2076,GRO,1.7872389621481928
AFG_AMDA,2076,OSD,2.9579461377241127
AFG_AMDA,2076,OTH_A,0.957151763672912
AFG_AMDA,2076,CEREAL,2.188841920450371
AFG_AMDA,2077,CROP_FLW,3.345174158442055
AFG_AMDA,2077,PDR,2.5160162117237657
AFG_AMDA,2077,WHT,2.24729149244665
AFG_AMDA,2077,GRO,1.7891929901808301
AFG_AMDA,2077,OSD,2.9180763223814914
AFG_AMDA,2077,OTH_A,0.9462065106035418
AFG_AMDA,2077,CEREAL,2.1922366306662115
AFG_AMDA,2078,CROP_FLW,3.3450331376735285
AFG_AMDA,2078,PDR,2.4859606219498827
AFG_AMDA,2078,WHT,2.2527241373582267
AFG_AMDA,2078,GRO,1.791149154595693
AFG_AMDA,2078,OSD,2.8787439076883214
AFG_AMDA,2078,OTH_A,0.9353864190490945
AFG_AMDA,2078,CEREAL,2.1956366057928443
AFG_AMDA,2079,CROP_FLW,3.344892122849941
AFG_AMDA,2079,PDR,2.4562640674129144
AFG_AMDA,2079,WHT,2.2581699152482515
AFG_AMDA,2079,GRO,1.793107457728536
AFG_AMDA,2079,OSD,2.839941650083138
AFG_AMDA,2079,OTH_A,0.9246900577585323
AFG_AMDA,2079,CEREAL,2.199041853995704
AFG_AMDA,2080,CROP_FLW,3.3447511139710415
AFG_AMDA,2080,PDR,2.4269222591835007
AFG_AMDA,2080,WHT,2.2636288578646364
AFG_AMDA,2080,GRO,1.7950679019176676
AFG_AMDA,2080,OSD,2.801662403639606
AFG_AMDA,2080,OTH_A,0.9141160118475048
AFG_AMDA,2080,CEREAL,2.202452383452888
AFG_AMDA,2081,CROP_FLW,3.343076093216411
AFG_AMDA,2081,PDR,2.423332331374206
AFG_AMDA,2081,WHT,2.2687247329955627
AFG_AMDA,2081,GRO,1.8059519918862907
AFG_AMDA,2081,OSD,2.7766702331416946
AFG_AMDA,2081,OTH_A,0.9116559082874119
AFG_AMDA,2081,CEREAL,2.2075927075322994
AFG_AMDA,2082,CROP_FLW,3.3414019112968485
AFG_AMDA,2082,PDR,2.419747713822225
AFG_AMDA,2082,WHT,2.27383207994673
