region_name,year,type,basin_value,region_value,diff_region-basin,area,diff/area
CHN_AMUR,2050,FRS,45696.783,39925.175,-5771.608,123541.64558427644,-0.047
CHN_AMUR,2050,GL,19342.626,25741.242,6398.616,123541.64558427644,0.052
CHN_AMUR,2100,CL,21014.865,15963.168,-5051.697,123541.64558427644,-0.041
CHN_AMUR,2100,FRS,42968.052,40178.016,-2790.036,123541.64558427644,-0.023
CHN_AMUR,2100,GL,13723.985,20865.333,7141.348,123541.64558427644,0.058
CHN_CHIN,2005,CL,19713.553,19340.338,-373.215,67599.79604244183,-0.006
CHN_CHIN,2005,FRS,19939.774,17021.598,-2918.176,67599.79604244183,-0.043
CHN_CHIN,2005,GL,9180.943,15388.392,6207.449,67599.79604244183,0.092
CHN_CHIN,2050,CL,20080.794,19391.429,-689.365,67599.79604244183,-0.010
CHN_CHIN,2050,FRS,18717.714,17018.043,-1699.671,67599.79604244183,-0.025
CHN_CHIN,2050,GL,5708.149,9897.791,4189.641,67599.79604244183,0.062
CHN_CHIN,2100,CL,18930.757,19669.000,738.243,67599.79604244183,0.011
CHN_CHIN,2100,FRS,16587.709,13813.057,-2774.652,67599.79604244183,-0.041
CHN_CHIN,2100,GL,4353.406,8234.896,3881.490,67599.79604244183,0.057
CHN_GOBI,2005,CL,2176.656,1095.027,-1081.629,119572.76067453118,-0.009
CHN_GOBI,2005,FRS,561.538,784.733,223.195,119572.76067453118,0.002
CHN_GOBI,2005,GL,40150.726,36273.659,-3877.067,119572.76067453118,-0.032
CHN_GOBI,2050,CL,2668.138,802.127,-1866.010,119572.76067453118,-0.016
CHN_GOBI,2050,FRS,1520.031,1460.239,-59.792,119572.76067453118,-0.001
CHN_GOBI,2050,GL,17672.034,23810.179,6138.145,119572.76067453118,0.051
CHN_GOBI,2100,CL,3248.815,1246.730,-2002.085,119572.76067453118,-0.017
CHN_GOBI,2100,FRS,2035.236,1571.174,-464.062,119572.76067453118,-0.004
CHN_GOBI,2100,GL,5097.001,16378.915,11281.914,119572.76067453118,0.094
CHN_HHEE,2005,CL,19787.453,22313.397,2525.944,117280.57523408838,0.022
CHN_HHEE,2005,FRS,990.581,12896.809,11906.228,117280.57523408838,0.102
CHN_HHEE,2005,GL,50819.027,55201.976,4382.949,117280.57523408838,0.037
CHN_HHEE,2050,CL,26855.818,21868.723,-4987.096,117280.57523408838,-0.043
CHN_HHEE,2050,FRS,1153.932,16647.097,15493.165,117280.57523408838,0.132
CHN_HHEE,2050,GL,34311.463,36122.509,1811.046,117280.57523408838,0.015
CHN_HHEE,2100,CL,38169.875,22154.236,-16015.640,117280.57523408838,-0.137
CHN_HHEE,2100,FRS,1132.026,14230.462,13098.436,117280.57523408838,0.112
CHN_HHEE,2100,GL,17607.074,27742.434,10135.361,117280.57523408838,0.086
CHN_TARI,2005,CL,3549.879,1316.673,-2233.206,208933.04097008897,-0.011
CHN_TARI,2005,FRS,6889.536,22411.259,15521.722,208933.04097008897,0.074
CHN_TARI,2005,GL,123547.076,88729.723,-34817.353,208933.04097008897,-0.167
CHN_TARI,2050,CL,4932.804,970.146,-3962.657,208933.04097008897,-0.019
CHN_TARI,2050,FRS,26969.412,39225.369,12255.957,208933.04097008897,0.059
CHN_TARI,2050,GL,69912.217,58253.004,-11659.212,208933.04097008897,-0.056
CHN_TARI,2100,CL,8608.442,1702.744,-6905.698,208933.04097008897,-0.033
CHN_TARI,2100,FRS,44958.125,41717.395,-3240.730,208933.04097008897,-0.016
CHN_TARI,2100,GL,19937.916,48272.290,28334.374,208933.04097008897,0.136
CHN_YANG,2005,CL,38163.729,38939.977,776.249,300721.52368638304,0.003
CHN_YANG,2005,FRS,113788.730,98007.691,-15781.039,300721.52368638304,-0.052
CHN_YANG,2005,GL,97162.442,114345.280,17182.839,300721.52368638304,0.057
CHN_YANG,2050,CL,42290.070,54075.016,11784.946,300721.52368638304,0.039
CHN_YANG,2050,FRS,117840.551,113175.870,-4664.681,300721.52368638304,-0.016
CHN_YANG,2050,GL,84333.279,74494.137,-9839.142,300721.52368638304,-0.033
CHN_YANG,2100,CL,28506.570,62149.164,33642.594,300721.52368638304,0.112
CHN_YANG,2100,FRS,85737.549,110986.562,25249.013,300721.52368638304,0.084
CHN_YANG,2100,GL,129675.043,63845.116,-65829.928,300721.52368638304,-0.219
CIV_AFWC,2005,CL,3657.878,5010.106,1352.228,29855.227294200457,0.045
CIV_AFWC,2005,FRS,2037.198,4880.405,2843.207,29855.227294200457,0.095
CIV_AFWC,2005,GL,10054.964,8381.454,-1673.510,29855.227294200457,-0.056
CIV_AFWC,2050,CL,9815.608,4577.965,-5237.643,29855.227294200457,-0.175
CIV_AFWC,2050,FRS,4276.775,1163.403,-3113.372,29855.227294200457,-0.104
CIV_AFWC,2050,GL,856.747,16289.807,15433.060,29855.227294200457,0.517
CIV_AFWC,2100,CL,11610.793,3392.024,-8218.769,29855.227294200457,-0.275
CIV_AFWC,2100,FRS,4350.841,1363.371,-2987.470,29855.227294200457,-0.100
CIV_AFWC,2100,GL,403.913,17172.231,16768.318,29855.227294200457,0.562
CIV_NIGE,2005,CL,151.292,239.032,87.741,2331.570032105035,0.038
CIV_NIGE,2005,FRS,9.859,49.257,39.398,2331.570032105035,0.017
CIV_NIGE,2005,GL,519.070,389.725,-129.344,2331.570032105035,-0.055
CIV_NIGE,2050,CL,365.093,223.456,-141.637,2331.570032105035,-0.061
CIV_NIGE,2050,FRS,7.971,12.215,4.244,2331.570032105035,0.002
CIV_NIGE,2050,GL,243.441,805.216,561.775,2331.570032105035,0.241
CIV_NIGE,2100,CL,287.143,178.740,-108.403,2331.570032105035,-0.046
CIV_NIGE,2100,FRS,9.529,5.937,-3.592,2331.570032105035,-0.002
CIV_NIGE,2100,GL,602.767,900.157,297.391,2331.570032105035,0.128
CMR_CONG,2005,CL,269.648,29.142,-240.506,9497.949222041518,-0.025
CMR_CONG,2005,FRS,6037.961,5850.952,-187.009,9497.949222041518,-0.020
CMR_CONG,2005,GL,85.650,43.982,-41.669,9497.949222041518,-0.004
CMR_CONG,2050,CL,524.661,146.443,-378.218,9497.949222041518,-0.040
CMR_CONG,2050,FRS,5661.097,5728.674,67.577,9497.949222041518,0.007
CMR_CONG,2050,GL,213.921,108.789,-105.132,9497.949222041518,-0.011
CMR_CONG,2100,CL,774.056,149.531,-624.524,9497.949222041518,-0.066
CMR_CONG,2100,FRS,5210.838,5712.018,501.180,9497.949222041518,0.053
CMR_CONG,2100,GL,408.319,138.723,-269.597,9497.949222041518,-0.028
CMR_GFGU,2005,CL,2144.300,1125.613,-1018.687,23588.93923153508,-0.043
CMR_GFGU,2005,FRS,15287.326,9791.011,-5496.315,23588.93923153508,-0.233
CMR_GFGU,2005,GL,750.461,404.386,-346.075,23588.93923153508,-0.015
CMR_GFGU,2050,CL,2961.236,1204.072,-1757.164,23588.93923153508,-0.074
CMR_GFGU,2050,FRS,13377.256,9859.775,-3517.481,23588.93923153508,-0.149
CMR_GFGU,2050,GL,1862.617,1000.268,-862.349,23588.93923153508,-0.037
CMR_GFGU,2100,CL,3875.871,1186.368,-2689.503,23588.93923153508,-0.114
CMR_GFGU,2100,FRS,12276.664,9868.246,-2408.418,23588.93923153508,-0.102
CMR_GFGU,2100,GL,1973.478,1275.475,-698.003,23588.93923153508,-0.030
CMR_LCHA,2005,CL,565.786,399.245,-166.541,4799.655511611251,-0.035
CMR_LCHA,2005,FRS,185.166,0.000,-185.166,4799.655511611251,-0.039
CMR_LCHA,2005,GL,92.475,87.187,-5.288,4799.655511611251,-0.001
CMR_LCHA,2050,CL,928.236,393.032,-535.204,4799.655511611251,-0.112
CMR_LCHA,2050,FRS,97.398,0.000,-97.398,4799.655511611251,-0.020
CMR_LCHA,2050,GL,219.780,215.666,-4.114,4799.655511611251,-0.001
CMR_LCHA,2100,CL,1293.617,380.920,-912.697,4799.655511611251,-0.190
CMR_LCHA,2100,FRS,94.824,0.000,-94.824,4799.655511611251,-0.020
CMR_LCHA,2100,GL,274.290,275.005,0.715,4799.655511611251,0.000
CMR_NIGE,2005,CL,1068.879,783.496,-285.383,8730.2695765658,-0.033
CMR_NIGE,2005,FRS,795.945,627.894,-168.051,8730.2695765658,-0.019
CMR_NIGE,2005,GL,264.151,325.880,61.729,8730.2695765658,0.007
CMR_NIGE,2050,CL,1520.919,694.897,-826.023,8730.2695765658,-0.095
CMR_NIGE,2050,FRS,535.809,556.276,20.467,8730.2695765658,0.002
CMR_NIGE,2050,GL,670.841,806.097,135.256,8730.2695765658,0.015
CMR_NIGE,2100,CL,2487.362,614.932,-1872.429,8730.2695765658,-0.214
CMR_NIGE,2100,FRS,412.984,528.876,115.891,8730.2695765658,0.013
CMR_NIGE,2100,GL,623.284,1027.886,404.602,8730.2695765658,0.046
COD_CONG,2005,CL,3389.189,5014.792,1625.603,233541.5228694192,0.007
COD_CONG,2005,FRS,147865.848,136580.548,-11285.300,233541.5228694192,-0.048
COD_CONG,2005,GL,16374.951,11472.133,-4902.818,233541.5228694192,-0.021
COD_CONG,2050,CL,7694.376,5149.457,-2544.920,233541.5228694192,-0.011
COD_CONG,2050,FRS,105576.319,125461.917,19885.598,233541.5228694192,0.085
COD_CONG,2050,GL,70350.985,27553.380,-42797.605,233541.5228694192,-0.183
COD_CONG,2100,CL,7739.659,5359.952,-2379.708,233541.5228694192,-0.010
COD_CONG,2100,FRS,96845.627,120725.767,23880.140,233541.5228694192,0.102
COD_CONG,2100,GL,81425.189,33983.693,-47441.496,233541.5228694192,-0.203
COG_CONG,2005,CL,222.627,127.094,-95.533,24983.83117260932,-0.004
COG_CONG,2005,FRS,16708.249,13378.264,-3329.985,24983.83117260932,-0.133
COG_CONG,2005,GL,4907.208,4002.171,-905.037,24983.83117260932,-0.036
COG_CONG,2050,CL,449.651,825.676,376.025,24983.83117260932,0.015
COG_CONG,2050,FRS,10013.470,11044.504,1031.034,24983.83117260932,0.041
COG_CONG,2050,GL,11464.682,7535.089,-3929.593,24983.83117260932,-0.157
COG_CONG,2100,CL,307.425,870.143,562.718,24983.83117260932,0.023
COG_CONG,2100,FRS,2664.830,10712.446,8047.616,24983.83117260932,0.322
COG_CONG,2100,GL,18937.692,7951.367,-10986.326,24983.83117260932,-0.440
COG_GFGU,2005,CL,148.253,65.823,-82.429,9662.05571677133,-0.009
COG_GFGU,2005,FRS,3256.403,3683.295,426.892,9662.05571677133,0.044
COG_GFGU,2005,GL,3514.168,2699.908,-814.260,9662.05571677133,-0.084
COG_GFGU,2050,CL,156.339,261.879,105.539,9662.05571677133,0.011
COG_GFGU,2050,FRS,1330.017,2688.386,1358.368,9662.05571677133,0.141
COG_GFGU,2050,GL,6013.478,4469.720,-1543.758,9662.05571677133,-0.160
COG_GFGU,2100,CL,55.970,280.041,224.071,9662.05571677133,0.023
COG_GFGU,2100,FRS,232.460,2482.997,2250.537,9662.05571677133,0.233
COG_GFGU,2100,GL,7193.231,4640.523,-2552.708,9662.05571677133,-0.264
COL_AMAZ,2005,CL,139.189,49.961,-89.229,34076.96488762256,-0.003
COL_AMAZ,2005,FRS,24562.502,24369.098,-193.405,34076.96488762256,-0.006
COL_AMAZ,2005,GL,1038.397,1175.210,136.812,34076.96488762256,0.004
COL_AMAZ,2050,CL,225.104,324.950,99.846,34076.96488762256,0.003
COL_AMAZ,2050,FRS,24509.423,23871.625,-637.798,34076.96488762256,-0.019
COL_AMAZ,2050,GL,996.044,1451.316,455.271,34076.96488762256,0.013
COL_AMAZ,2100,CL,157.998,782.554,624.556,34076.96488762256,0.018
COL_AMAZ,2100,FRS,24599.436,23640.657,-958.779,34076.96488762256,-0.028
COL_AMAZ,2100,GL,921.479,1204.553,283.075,34076.96488762256,0.008
COL_CARC,2005,CL,338.506,138.616,-199.890,11321.873586504951,-0.018
COL_CARC,2005,FRS,2229.347,1689.967,-539.381,11321.873586504951,-0.048
COL_CARC,2005,GL,2187.243,2102.791,-84.452,11321.873586504951,-0.007
COL_CARC,2050,CL,408.584,228.973,-179.612,11321.873586504951,-0.016
COL_CARC,2050,FRS,2147.738,1585.562,-562.176,11321.873586504951,-0.050
COL_CARC,2050,GL,2190.509,2286.226,95.717,11321.873586504951,0.008
COL_CARC,2100,CL,640.515,382.303,-258.213,11321.873586504951,-0.023
COL_CARC,2100,FRS,2096.785,1596.378,-500.407,11321.873586504951,-0.044
COL_CARC,2100,GL,1963.810,1893.526,-70.284,11321.873586504951,-0.006
COL_CEPC,2005,CL,138.770,122.987,-15.782,7698.418203514436,-0.002
COL_CEPC,2005,FRS,4494.115,3823.245,-670.870,7698.418203514436,-0.087
COL_CEPC,2005,GL,662.358,598.354,-64.003,7698.418203514436,-0.008
COL_CEPC,2050,CL,200.022,158.620,-41.402,7698.418203514436,-0.005
COL_CEPC,2050,FRS,4514.019,3678.897,-835.121,7698.418203514436,-0.108
COL_CEPC,2050,GL,577.097,739.465,162.368,7698.418203514436,0.021
COL_CEPC,2100,CL,284.786,315.350,30.565,7698.418203514436,0.004
COL_CEPC,2100,FRS,4480.797,3627.246,-853.551,7698.418203514436,-0.111
COL_CEPC,2100,GL,518.980,614.428,95.448,7698.418203514436,0.012
COL_MAGD,2005,CL,1503.638,1527.055,23.417,26041.1262612466,0.001
COL_MAGD,2005,FRS,8531.492,5554.259,-2977.232,26041.1262612466,-0.114
COL_MAGD,2005,GL,12239.042,11042.826,-1196.216,26041.1262612466,-0.046
COL_MAGD,2050,CL,2244.240,2304.937,60.697,26041.1262612466,0.002
COL_MAGD,2050,FRS,9111.680,4183.089,-4928.591,26041.1262612466,-0.189
COL_MAGD,2050,GL,10771.160,12687.495,1916.335,26041.1262612466,0.074
COL_MAGD,2100,CL,4322.915,2860.159,-1462.756,26041.1262612466,-0.056
COL_MAGD,2100,FRS,10031.395,4881.696,-5149.699,26041.1262612466,-0.198
COL_MAGD,2100,GL,7506.709,10542.180,3035.471,26041.1262612466,0.117
COL_ORIN,2005,CL,433.063,474.574,41.511,34746.068014727265,0.001
COL_ORIN,2005,FRS,14925.373,8823.752,-6101.622,34746.068014727265,-0.176
COL_ORIN,2005,GL,16280.337,18041.568,1761.231,34746.068014727265,0.051
COL_ORIN,2050,CL,614.342,867.225,252.883,34746.068014727265,0.007
COL_ORIN,2050,FRS,16782.479,8338.368,-8444.111,34746.068014727265,-0.243
COL_ORIN,2050,GL,13559.064,18799.099,5240.035,34746.068014727265,0.151
COL_ORIN,2100,CL,1020.017,1195.346,175.329,34746.068014727265,0.005
COL_ORIN,2100,FRS,21666.095,8451.741,-13214.354,34746.068014727265,-0.380
COL_ORIN,2100,GL,6944.500,15620.379,8675.879,34746.068014727265,0.250
COM_MADA,2005,CL,0.000,0.000,0.000,156.65092022756048,0.000
COM_MADA,2005,FRS,0.000,0.000,0.000,156.65092022756048,0.000
COM_MADA,2005,GL,6.299,0.748,-5.551,156.65092022756048,-0.035
COM_MADA,2050,CL,0.000,6.046,6.046,156.65092022756048,0.039
COM_MADA,2050,FRS,0.000,0.000,0.000,156.65092022756048,0.000
COM_MADA,2050,GL,5.977,0.748,-5.229,156.65092022756048,-0.033
COM_MADA,2100,CL,0.000,6.046,6.046,156.65092022756048,0.039
COM_MADA,2100,FRS,0.000,0.000,0.000,156.65092022756048,0.000
COM_MADA,2100,GL,5.977,0.727,-5.250,156.65092022756048,-0.034
CRI_SCAM,2005,CL,418.773,253.689,-165.085,5110.715613453047,-0.032
CRI_SCAM,2005,FRS,2173.834,2087.136,-86.698,5110.715613453047,-0.017
CRI_SCAM,2005,GL,870.595,1011.447,140.852,5110.715613453047,0.028
CRI_SCAM,2050,CL,538.688,256.731,-281.958,5110.715613453047,-0.055
CRI_SCAM,2050,FRS,1918.304,1892.186,-26.118,5110.715613453047,-0.005
CRI_SCAM,2050,GL,966.723,1207.232,240.509,5110.715613453047,0.047
CRI_SCAM,2100,CL,584.249,234.221,-350.028,5110.715613453047,-0.068
CRI_SCAM,2100,FRS,1718.811,2012.514,293.703,5110.715613453047,0.057
CRI_SCAM,2100,GL,1067.953,1003.102,-64.851,5110.715613453047,-0.013
CUB_CARI,2005,CL,0.000,1840.081,1840.081,,
CUB_CARI,2005,FRS,0.000,1760.040,1760.040,,
CUB_CARI,2005,GL,0.000,3075.059,3075.059,,
CUB_CARI,2050,CL,0.000,2297.006,2297.006,,
CUB_CARI,2050,FRS,0.000,1360.877,1360.877,,
CUB_CARI,2050,GL,0.000,3637.414,3637.414,,
CUB_CARI,2100,CL,0.000,2209.106,2209.106,,
CUB_CARI,2100,FRS,0.000,1605.139,1605.139,,
CUB_CARI,2100,GL,0.000,3022.369,3022.369,,
CYM_CARI,2005,CL,0.000,0.000,0.000,,
CYM_CARI,2005,FRS,0.000,0.000,0.000,,
CYM_CARI,2005,GL,0.000,0.000,0.000,,
CYM_CARI,2050,CL,0.000,0.000,0.000,,
CYM_CARI,2050,FRS,0.000,0.000,0.000,,
CYM_CARI,2050,GL,0.000,0.000,0.000,,
CYM_CARI,2100,CL,0.000,0.000,0.000,,
CYM_CARI,2100,FRS,0.000,0.000,0.000,,
CYM_CARI,2100,GL,0.000,0.000,0.000,,
CYP_MSEC,2005,CL,77.600,1.354,-76.246,889.9879471741424,-0.086
CYP_MSEC,2005,FRS,0.000,0.000,0.000,889.9879471741424,0.000
CYP_MSEC,2005,GL,5.001,0.800,-4.201,889.9879471741424,-0.005
CYP_MSEC,2050,CL,45.686,1.336,-44.350,889.9879471741424,-0.050
CYP_MSEC,2050,FRS,0.000,0.000,0.000,889.9879471741424,0.000
CYP_MSEC,2050,GL,5.001,0.503,-4.498,889.9879471741424,-0.005
CYP_MSEC,2100,CL,43.385,1.336,-42.049,889.9879471741424,-0.047
CYP_MSEC,2100,FRS,0.000,0.000,0.000,889.9879471741424,0.000
CYP_MSEC,2100,GL,5.001,0.184,-4.817,889.9879471741424,-0.005
CZE_DANU,2005,CL,380.007,300.969,-79.038,2196.619480270629,-0.036
CZE_DANU,2005,FRS,102.429,104.764,2.334,2196.619480270629,0.001
CZE_DANU,2005,GL,79.443,69.691,-9.753,2196.619480270629,-0.004
CZE_DANU,2050,CL,455.498,325.701,-129.797,2196.619480270629,-0.059
CZE_DANU,2050,FRS,97.250,117.415,20.164,2196.619480270629,0.009
CZE_DANU,2050,GL,56.113,45.067,-11.046,2196.619480270629,-0.005
CZE_DANU,2100,CL,497.956,418.620,-79.336,2196.619480270629,-0.036
CZE_DANU,2100,FRS,80.508,118.532,38.024,2196.619480270629,0.017
CZE_DANU,2100,GL,31.245,15.766,-15.479,2196.619480270629,-0.007
CZE_ELBE,2005,CL,1629.612,1419.554,-210.058,4963.340643215506,-0.042
CZE_ELBE,2005,FRS,105.037,501.328,396.291,4963.340643215506,0.080
CZE_ELBE,2005,GL,398.232,301.073,-97.160,4963.340643215506,-0.020
CZE_ELBE,2050,CL,1743.112,1440.446,-302.666,4963.340643215506,-0.061
CZE_ELBE,2050,FRS,95.868,529.106,433.238,4963.340643215506,0.087
CZE_ELBE,2050,GL,246.414,193.318,-53.096,4963.340643215506,-0.011
CZE_ELBE,2100,CL,1898.200,1413.694,-484.506,4963.340643215506,-0.098
CZE_ELBE,2100,FRS,65.496,530.534,465.038,4963.340643215506,0.094
CZE_ELBE,2100,GL,145.750,68.615,-77.135,4963.340643215506,-0.016
CZE_ODER,2005,CL,60.773,50.956,-9.817,687.7744874098355,-0.014
CZE_ODER,2005,FRS,5.362,0.000,-5.362,687.7744874098355,-0.008
CZE_ODER,2005,GL,21.017,20.802,-0.214,687.7744874098355,-0.000
CZE_ODER,2050,CL,54.813,47.774,-7.039,687.7744874098355,-0.010
CZE_ODER,2050,FRS,3.872,0.000,-3.872,687.7744874098355,-0.006
CZE_ODER,2050,GL,13.394,13.452,0.058,687.7744874098355,0.000
CZE_ODER,2100,CL,58.430,51.563,-6.867,687.7744874098355,-0.010
CZE_ODER,2100,FRS,3.367,0.000,-3.367,687.7744874098355,-0.005
CZE_ODER,2100,GL,8.096,4.917,-3.179,687.7744874098355,-0.005
DEU_DANU,2005,CL,1049.185,1271.975,222.791,5572.723318124792,0.040
DEU_DANU,2005,FRS,787.008,872.820,85.812,5572.723318124792,0.015
DEU_DANU,2005,GL,634.252,481.749,-152.503,5572.723318124792,-0.027
DEU_DANU,2050,CL,1074.819,1405.061,330.242,5572.723318124792,0.059
DEU_DANU,2050,FRS,789.599,876.505,86.906,5572.723318124792,0.016
DEU_DANU,2050,GL,519.342,310.447,-208.896,5572.723318124792,-0.037
DEU_DANU,2100,CL,1151.056,1426.209,275.153,5572.723318124792,0.049
DEU_DANU,2100,FRS,718.245,850.415,132.170,5572.723318124792,0.024
DEU_DANU,2100,GL,285.217,109.684,-175.533,5572.723318124792,-0.031
DEU_DGCO,2005,CL,551.147,696.518,145.371,3105.183494710963,0.047
DEU_DGCO,2005,FRS,105.020,342.892,237.872,3105.183494710963,0.077
DEU_DGCO,2005,GL,333.132,291.852,-41.280,3105.183494710963,-0.013
DEU_DGCO,2050,CL,649.483,851.963,202.481,3105.183494710963,0.065
DEU_DGCO,2050,FRS,97.868,288.375,190.507,3105.183494710963,0.061
DEU_DGCO,2050,GL,178.190,184.902,6.712,3105.183494710963,0.002
DEU_DGCO,2100,CL,661.784,989.209,327.426,3105.183494710963,0.105
DEU_DGCO,2100,FRS,80.281,276.673,196.392,3105.183494710963,0.063
DEU_DGCO,2100,GL,40.235,66.226,25.991,3105.183494710963,0.008
DEU_ELBE,2005,CL,2542.891,3289.691,746.799,9504.331604686397,0.079
DEU_ELBE,2005,FRS,73.071,2078.521,2005.450,9504.331604686397,0.211
DEU_ELBE,2005,GL,937.008,739.277,-197.730,9504.331604686397,-0.021
DEU_ELBE,2050,CL,2780.205,3794.795,1014.590,9504.331604686397,0.107
DEU_ELBE,2050,FRS,47.926,1876.376,1828.450,9504.331604686397,0.192
DEU_ELBE,2050,GL,567.503,473.140,-94.363,9504.331604686397,-0.010
DEU_ELBE,2100,CL,2813.975,4116.979,1303.004,9504.331604686397,0.137
DEU_ELBE,2100,FRS,41.678,1619.564,1577.885,9504.331604686397,0.166
DEU_ELBE,2100,GL,166.474,163.154,-3.320,9504.331604686397,-0.000
DEU_EWES,2005,CL,1808.061,2103.809,295.748,6394.586865766537,0.046
DEU_EWES,2005,FRS,370.459,1032.638,662.179,6394.586865766537,0.104
DEU_EWES,2005,GL,809.575,703.146,-106.430,6394.586865766537,-0.017
DEU_EWES,2050,CL,1976.307,2581.232,604.925,6394.586865766537,0.095
DEU_EWES,2050,FRS,406.693,822.564,415.870,6394.586865766537,0.065
DEU_EWES,2050,GL,476.560,448.137,-28.423,6394.586865766537,-0.004
DEU_EWES,2100,CL,2250.806,3136.698,885.892,6394.586865766537,0.139
DEU_EWES,2100,FRS,424.054,688.495,264.441,6394.586865766537,0.041
DEU_EWES,2100,GL,125.212,148.128,22.917,6394.586865766537,0.004
DEU_RHIN,2005,CL,2437.656,2751.482,313.826,11022.165029985412,0.028
DEU_RHIN,2005,FRS,1356.095,2565.478,1209.383,11022.165029985412,0.110
DEU_RHIN,2005,GL,774.153,719.338,-54.815,11022.165029985412,-0.005
DEU_RHIN,2050,CL,2569.658,3695.279,1125.621,11022.165029985412,0.102
DEU_RHIN,2050,FRS,1297.769,1807.389,509.620,11022.165029985412,0.046
DEU_RHIN,2050,GL,542.341,441.011,-101.330,11022.165029985412,-0.009
DEU_RHIN,2100,CL,2452.291,3815.778,1363.487,11022.165029985412,0.124
DEU_RHIN,2100,FRS,1164.331,1144.216,-20.115,11022.165029985412,-0.002
DEU_RHIN,2100,GL,213.880,141.941,-71.939,11022.165029985412,-0.007
DJI_ARGA,2005,CL,0.936,0.705,-0.232,2027.820085924856,-0.000
DJI_ARGA,2005,FRS,0.000,0.000,0.000,2027.820085924856,0.000
DJI_ARGA,2005,GL,409.690,361.290,-48.401,2027.820085924856,-0.024
DJI_ARGA,2050,CL,0.506,0.048,-0.457,2027.820085924856,-0.000
DJI_ARGA,2050,FRS,0.000,0.000,0.000,2027.820085924856,0.000
DJI_ARGA,2050,GL,439.647,508.865,69.218,2027.820085924856,0.034
DJI_ARGA,2100,CL,0.060,0.048,-0.011,2027.820085924856,-0.000
DJI_ARGA,2100,FRS,0.000,0.000,0.000,2027.820085924856,0.000
DJI_ARGA,2100,GL,230.748,494.539,263.791,2027.820085924856,0.130
DMA_CARI,2005,CL,0.000,0.000,0.000,,
DMA_CARI,2005,FRS,0.000,0.000,0.000,,
DMA_CARI,2005,GL,0.000,1.332,1.332,,
DMA_CARI,2050,CL,0.000,0.000,0.000,,
DMA_CARI,2050,FRS,0.000,0.000,0.000,,
DMA_CARI,2050,GL,0.000,1.308,1.308,,
DMA_CARI,2100,CL,0.000,0.000,0.000,,
DMA_CARI,2100,FRS,0.000,0.000,0.000,,
DMA_CARI,2100,GL,0.000,1.086,1.086,,
DNK_DGCO,2005,CL,1993.268,2286.688,293.420,4190.516376512446,0.070
DNK_DGCO,2005,FRS,476.523,840.296,363.773,4190.516376512446,0.087
DNK_DGCO,2005,GL,160.550,248.931,88.381,4190.516376512446,0.021
DNK_DGCO,2050,CL,2142.609,1944.701,-197.908,4190.516376512446,-0.047
DNK_DGCO,2050,FRS,364.451,1013.792,649.341,4190.516376512446,0.155
DNK_DGCO,2050,GL,88.797,160.009,71.212,4190.516376512446,0.017
DNK_DGCO,2100,CL,2562.829,1483.019,-1079.810,4190.516376512446,-0.258
DNK_DGCO,2100,FRS,290.018,1128.865,838.848,4190.516376512446,0.200
DNK_DGCO,2100,GL,58.304,57.566,-0.738,4190.516376512446,-0.000
DOM_CARI,2005,CL,799.831,581.842,-217.989,4836.2673270329815,-0.045
DOM_CARI,2005,FRS,1284.870,1058.458,-226.412,4836.2673270329815,-0.047
DOM_CARI,2005,GL,924.906,1101.688,176.782,4836.2673270329815,0.037
DOM_CARI,2050,CL,1068.716,732.078,-336.638,4836.2673270329815,-0.070
DOM_CARI,2050,FRS,1110.927,867.250,-243.677,4836.2673270329815,-0.050
DOM_CARI,2050,GL,914.898,1329.664,414.766,4836.2673270329815,0.086
DOM_CARI,2100,CL,1216.508,783.271,-433.237,4836.2673270329815,-0.090
DOM_CARI,2100,FRS,1108.046,905.411,-202.635,4836.2673270329815,-0.042
DOM_CARI,2100,GL,696.597,1104.832,408.236,4836.2673270329815,0.084
DZA_ANIN,2005,CL,172.922,152.457,-20.464,190457.3261204955,-0.000
DZA_ANIN,2005,FRS,890.621,579.417,-311.204,190457.3261204955,-0.002
DZA_ANIN,2005,GL,24135.100,22933.773,-1201.327,190457.3261204955,-0.006
DZA_ANIN,2050,CL,190.951,258.768,67.816,190457.3261204955,0.000
DZA_ANIN,2050,FRS,0.000,0.000,0.000,190457.3261204955,0.000
DZA_ANIN,2050,GL,39254.182,31239.729,-8014.454,190457.3261204955,-0.042
DZA_ANIN,2100,CL,89.138,262.189,173.051,190457.3261204955,0.001
DZA_ANIN,2100,FRS,4.868,272.286,267.418,190457.3261204955,0.001
DZA_ANIN,2100,GL,39704.816,29527.714,-10177.102,190457.3261204955,-0.053
DZA_MSCC,2005,CL,3653.053,3985.949,332.896,15532.655448646065,0.021
DZA_MSCC,2005,FRS,229.034,2414.934,2185.900,15532.655448646065,0.141
DZA_MSCC,2005,GL,3863.458,3553.967,-309.491,15532.655448646065,-0.020
DZA_MSCC,2050,CL,3056.669,3660.799,604.129,15532.655448646065,0.039
DZA_MSCC,2050,FRS,66.542,1272.921,1206.379,15532.655448646065,0.078
DZA_MSCC,2050,GL,6544.621,5645.915,-898.706,15532.655448646065,-0.058
DZA_MSCC,2100,CL,1247.708,3251.918,2004.211,15532.655448646065,0.129
DZA_MSCC,2100,FRS,91.991,1876.526,1784.535,15532.655448646065,0.115
